league,season,team,player,nation,pos,age,born,mp,starts,min,90s,gls,ast,g_a,gls_npk,pk,pkatt,yellow,red,gls_p90,ast_p90,g_a_p90,gls_npk_p90,g_a_npk_p90,player_key,sh,sot,sot_pct,sh_p90,sot_p90,g_per_sh,g_per_sot,gk_ga,gk_ga90,gk_sota,gk_saves,gk_save_pct,gk_w,gk_d,gk_l,gk_cs,gk_cs_pct,gk_pk_faced,gk_pk_allowed,gk_pk_saved,gk_pk_missed,gk_pk_save_pct,mn_per_mp,min_pct,mn_per_start,starts_completed,subs,mn_per_sub,unsub,ppm,ong,onga,plus_minus,plus_minus_p90,on_off,second_yellow,fouls,fouled,offsides,crosses,interceptions,tkl_won,own_goals,country,league_tier,club_league_difficulty,primary_pos,is_gk,is_df,is_mf,is_fw,gk_save_pct_adj,gls_adj,ast_adj,g_a_adj,sh_adj,sot_adj,npg_adj,tkl_won_adj,interceptions_adj,crosses_adj,fouls_adj,involvement,shot_quality,discipline,fwd_raw,mid_raw,def_raw,gk_ga90_inv,gk_raw,fwd_score,mid_score,def_score,gk_score,trend_gls_p90,trend_ast_p90,trend_g_a_p90,trend_gls_adj,trend_ast_adj,weighted_score,seasons_in_data,form_trend_bonus,nt_caps,caps_multiplier,pick,position_group,role
NED-Eredivisie,2324,PSV,Malik Tillman,USA,"MF,FW",21.0,2002.0,28,17,1594,17.7,9,10,19,9,0,0,2,0,0.51,0.56,1.07,0.51,1.07,malik tillman||psv||2324,51,28,54.9,2.88,1.58,0.18,0.32,,,,,,,,,,,,,,,,57,52.1,78.0,9,11,25.0,3,2.68,61,15,46,2.6,-0.1,0,23,47,0,29,11,21,0,Netherlands,2,3.5,MF,False,False,True,False,,1.785,1.96,3.745,10.08,5.53,1.785,4.152542372881356,2.1751412429378534,5.734463276836158,4.548022598870056,0.3114754098360656,0.32,0.1129943502824858,,1.9801637260350096,,0.0,,,53.87880519221305,,,,,,,,50.52,2.0,0.0,,1.0,4,MF,sub
ESP-La Liga,2324,Real Betis,Johnny Cardoso,USA,MF,21.0,2001.0,17,15,1328,14.8,1,2,3,1,0,0,3,0,0.07,0.14,0.2,0.07,0.2,johnny cardoso||real betis||2324,12,3,25.0,0.81,0.2,0.08,0.33,,,,,,,,,,,,,,,,78,38.8,83.0,9,2,42.0,2,1.53,21,15,6,0.41,0.54,0,21,19,0,3,31,30,0,Spain,1,4.8,MF,False,False,True,False,,0.336,0.672,0.96,3.888,0.96,0.336,9.729729729729728,10.054054054054053,0.9729729729729728,6.8108108108108105,0.1428571428571428,0.33,0.2027027027027027,,2.4408146718146715,,0.0,,,57.45608025004184,,,,,,,,49.6,2.0,0.0,27.0,0.974,5,MF,sub
USA-MLS,2425,Chicago Fire,Mauricio Pineda,USA,MF,27.0,1997.0,28,18,1520,16.9,0,2,2,0,0,0,7,0,0.0,0.12,0.12,0.0,0.12,mauricio pineda||chicago fire||2025,9,4,44.4,0.53,0.24,0.0,0.0,,,,,,,,,,,,,,,,54,49.7,73.0,9,10,20.0,4,1.47,27,22,5,0.3,0.12,0,22,16,0,1,15,22,0,USA,2,2.8,MF,False,False,True,False,,0.0,0.3359999999999999,0.3359999999999999,1.484,0.6719999999999999,0.0,3.644970414201184,2.485207100591716,0.165680473372781,3.644970414201184,0.074074074074074,0.0,0.4142011834319527,,0.7487225071225072,,0.0,,,44.315807443142816,,,-0.08,0.12,0.0399999999999999,-0.2239999999999999,0.3359999999999999,48.54,2.0,0.24,19.0,0.958,6,MF,sub
USA-MLS,2526,Sporting KC,Jake Davis,USA,"MF,FW",24.0,2002.0,8,7,651,7.2,0,1,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,jake davis||sporting kc||2026,2,0,0.0,0.28,0.0,0.0,,,,,,,,,,,,,,,,,81,80.4,89.0,5,1,25.0,1,0.5,6,20,-14,-1.94,0.33,0,16,6,1,8,8,16,0,USA,2,2.8,MF,False,False,True,False,,0.0,0.392,0.392,0.784,0.0,0.0,6.222222222222222,3.111111111111111,3.111111111111111,6.222222222222222,0.1666666666666666,0.0,0.1388888888888889,,1.1629222222222224,,0.0,,,47.53235637973119,,,0.0,0.09,0.09,0.0,0.252,47.98,3.0,0.54,0.0,0.92,7,MF,sub
USA-MLS,2425,Columbus Crew,Taha Habroune,USA,"MF,FW",18.0,2006.0,18,5,569,6.3,1,1,2,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,taha habroune||columbus crew||2025,6,3,50.0,0.95,0.47,0.17,0.33,,,,,,,,,,,,,,,,32,18.6,81.0,3,13,13.0,12,1.76,7,12,-5,-0.79,-1.12,0,13,13,0,5,7,17,0,USA,2,2.8,MF,False,False,True,False,,0.4479999999999999,0.4479999999999999,0.8959999999999999,2.66,1.3159999999999998,0.4479999999999999,7.555555555555555,3.111111111111111,2.2222222222222223,5.777777777777778,0.2857142857142857,0.33,0.3174603174603174,,1.197536507936508,,0.0,,,47.801160388633626,,,0.16,0.16,0.32,0.4479999999999999,0.4479999999999999,47.89,2.0,1.92,,1.0,8,MF,sub
GER-Bundesliga,2526,St Pauli,James Sands,USA,MF,26.0,2000.0,24,23,1934,21.5,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,james sands||st pauli||2526,16,4,25.0,0.74,0.19,0.06,0.25,,,,,,,,,,,,,,,,81,71.6,84.0,15,1,11.0,0,1.0,17,34,-17,-0.79,0.15,0,26,38,0,9,41,23,0,Germany,1,4.7,MF,False,False,True,False,,0.235,0.0,0.235,3.478,0.893,0.235,5.027906976744186,8.96279069767442,1.9674418604651165,5.683720930232558,0.0588235294117647,0.25,0.1860465116279069,,1.5137821477428184,,0.0,,,50.25702778626043,,,0.05,0.0,0.05,0.235,0.0,47.38,2.0,0.3,54.0,1.028,9,MF,alternate
USA-MLS,2526,St. Louis City,Chris Durkin,USA,MF,26.0,2000.0,9,9,776,8.6,1,0,1,1,0,0,3,0,0.12,0.0,0.12,0.12,0.12,chris durkin||st. louis city||2026,9,2,22.2,1.04,0.23,0.11,0.5,,,,,,,,,,,,,,,,86,95.8,86.0,7,0,,0,0.67,8,16,-8,-0.93,-3.57,0,17,13,0,8,19,12,0,USA,2,2.8,MF,False,False,True,False,,0.3359999999999999,0.0,0.3359999999999999,2.912,0.644,0.3359999999999999,3.9069767441860463,6.186046511627906,2.6046511627906974,5.534883720930233,0.125,0.5,0.3488372093023256,,0.4204604651162791,,0.0,,,41.76662432290993,,,0.12,-0.08,0.0399999999999999,0.3359999999999999,-0.2239999999999999,46.71,3.0,0.24,61.0,1.042,10,MF,alternate
BEL-First Division A,2324,Westerlo,Griffin Yow,USA,MF,20.0,2002.0,28,25,2066,23.0,7,5,12,6,1,1,2,0,0.3,0.22,0.52,0.26,0.48,griffin yow||westerlo||2324,68,15,22.1,2.96,0.65,0.09,0.4,,,,,,,,,,,,,,,,74,58.9,80.0,8,3,19.0,1,1.07,36,37,-1,-0.04,0.83,0,25,24,16,71,16,35,0,Belgium,2,3.2,MF,False,False,True,False,,0.96,0.7040000000000001,1.664,9.472,2.08,0.8320000000000001,4.869565217391305,2.226086956521739,9.878260869565215,3.4782608695652173,0.3333333333333333,0.4,0.0869565217391304,,1.5202840579710146,,0.0,,,50.30751964240587,,,,,,,,45.81,3.0,0.0,20.0,0.96,11,MF,alternate
ITA-Serie A,2526,Milan,Christian Pulisic,USA,FW,28.0,1998.0,26,17,1456,16.2,8,3,11,8,0,1,0,0,0.49,0.19,0.68,0.49,0.68,christian pulisic||milan||2526,49,23,46.9,3.03,1.42,0.16,0.35,,,,,,,,,,,,,,,,56,49.0,76.0,4,9,18.0,1,1.88,23,12,11,0.68,0.09,0,10,23,3,32,3,8,0,Italy,1,4.6,FW,False,False,False,True,,2.254,0.8739999999999999,3.128,13.938,6.531999999999999,2.254,2.271604938271605,0.8518518518518519,9.08641975308642,2.8395061728395063,0.4782608695652174,0.35,0.0,2.3343391304347825,,,0.0,,52.4039544331886,,,,0.0899999999999999,-0.14,-0.0499999999999999,0.4140000000000001,-0.6440000000000001,74.78,3.0,2.48,123.0,1.12,1,FW,starter
NED-Eredivisie,2425,PSV,Ricardo Pepi,USA,FW,21.0,2003.0,18,5,693,7.7,11,2,13,11,0,0,1,0,1.43,0.26,1.69,1.43,1.69,ricardo pepi||psv||2425,34,17,50.0,4.42,2.21,0.32,0.65,,,,,,,,,,,,,,,,39,22.6,86.0,4,13,20.0,2,2.39,31,7,24,3.12,1.6,0,4,4,2,0,1,5,0,Netherlands,2,3.5,FW,False,False,False,True,,5.005,0.91,5.915,15.47,7.734999999999999,5.005,2.2727272727272725,0.4545454545454545,0.0,1.818181818181818,0.4193548387096774,0.65,0.1298701298701298,3.498909719312945,,,0.0,,79.29412702890613,,,,0.1299999999999999,-0.1099999999999999,0.02,0.455,-0.3849999999999999,66.42,3.0,2.73,50.0,1.02,2,FW,backup
FRA-Ligue 1,2425,Monaco,Folarin Balogun,USA,FW,23.0,2001.0,13,7,615,6.8,4,0,4,4,0,0,0,0,0.59,0.0,0.59,0.59,0.59,folarin balogun||monaco||2425,31,10,32.3,4.54,1.46,0.13,0.4,,,,,,,,,,,,,,,,47,20.1,76.0,3,6,14.0,1,2.08,14,6,8,1.17,0.66,0,7,9,8,5,1,1,0,France,1,4.3,FW,False,False,False,True,,2.537,0.0,2.537,19.522,6.278,2.537,0.6323529411764706,0.6323529411764706,3.1617647058823533,4.426470588235294,0.2857142857142857,0.4,0.0,2.8821571428571424,,,0.0,,65.053184154223,,,,0.2199999999999999,-0.27,-0.05,0.946,-1.161,65.43,3.0,5.0,50.0,1.02,3,FW,sub
USA-MLS,2425,Vancouver W'caps,Brian White,USA,FW,28.0,1996.0,21,18,1671,18.6,16,1,17,13,3,4,3,0,0.86,0.05,0.92,0.7,0.75,brian white||vancouver w'caps||2025,54,30,55.6,2.91,1.62,0.24,0.43,,,,,,,,,,,,,,,,80,54.6,88.0,12,3,31.0,1,1.79,34,17,17,0.92,0.2,0,21,15,11,1,5,2,0,USA,2,2.8,FW,False,False,False,True,,2.408,0.1399999999999999,2.576,8.148,4.536,1.96,0.3010752688172042,0.7526881720430106,0.1505376344086021,3.161290322580645,0.5,0.43,0.1612903225806451,1.7096354838709675,,,0.0,,37.97941972683207,,,,0.3099999999999999,-0.02,0.3,0.8679999999999999,-0.056,48.71,3.0,5.0,,1.0,4,FW,sub
USA-MLS,2425,Colorado Rapids,Darren Yapi,USA,"FW,MF",20.0,2004.0,29,17,1430,15.9,8,2,10,8,0,0,5,0,0.5,0.13,0.63,0.5,0.63,darren yapi||colorado rapids||2025,29,15,51.7,1.83,0.94,0.28,0.53,,,,,,,,,,,,,,,,49,46.7,72.0,3,12,17.0,2,1.03,23,23,0,0.0,0.66,0,20,26,11,2,3,14,0,USA,2,2.8,FW,False,False,False,True,,1.4,0.364,1.7639999999999998,5.124,2.632,1.4,2.4654088050314464,0.5283018867924527,0.3522012578616352,3.522012578616352,0.4347826086956521,0.53,0.3144654088050314,1.181994120864096,,,0.0,,25.796072959022865,,,,0.26,0.01,0.27,0.728,0.028,44.38,3.0,4.37,,1.0,5,FW,sub
