league,season,team,player,nation,pos,age,born,mp,starts,min,90s,gls,ast,g_a,gls_npk,pk,pkatt,yellow,red,gls_p90,ast_p90,g_a_p90,gls_npk_p90,g_a_npk_p90,player_key,sh,sot,sot_pct,sh_p90,sot_p90,g_per_sh,g_per_sot,gk_ga,gk_ga90,gk_sota,gk_saves,gk_save_pct,gk_w,gk_d,gk_l,gk_cs,gk_cs_pct,gk_pk_faced,gk_pk_allowed,gk_pk_saved,gk_pk_missed,gk_pk_save_pct,mn_per_mp,min_pct,mn_per_start,starts_completed,subs,mn_per_sub,unsub,ppm,ong,onga,plus_minus,plus_minus_p90,on_off,second_yellow,fouls,fouled,offsides,crosses,interceptions,tkl_won,own_goals,country,league_tier,club_league_difficulty,primary_pos,is_gk,is_df,is_mf,is_fw,gk_save_pct_adj,gls_adj,ast_adj,g_a_adj,sh_adj,sot_adj,npg_adj,tkl_won_adj,interceptions_adj,crosses_adj,fouls_adj,involvement,shot_quality,discipline,fwd_raw,mid_raw,def_raw,gk_ga90_inv,gk_raw,fwd_score,mid_score,def_score,gk_score,trend_gls_p90,trend_ast_p90,trend_g_a_p90,trend_gls_adj,trend_ast_adj,weighted_score,seasons_in_data,form_trend_bonus,nt_caps,caps_multiplier,pick,position_group,role
ESP-La Liga,2425,Barcelona,Jules Koundé,FRA,DF,25.0,1998.0,32,29,2605,28.9,2,3,5,2,0,0,4,0,0.07,0.1,0.17,0.07,0.17,jules koundé||barcelona||2425,18,6,33.3,0.62,0.21,0.11,0.33,,,,,,,,,,,,,,,,81,76.2,88.0,25,3,21.0,1,2.28,77,30,47,1.62,-0.14,0,22,19,7,62,19,42,0,Spain,1,4.8,DF,False,True,False,False,,0.336,0.48,0.8160000000000001,2.976,1.008,0.336,6.975778546712803,3.155709342560554,10.29757785467128,3.653979238754325,0.0649350649350649,0.33,0.1384083044982699,,,2.4635536332179933,0.0,,,,81.05914131845523,,0.04,0.04,0.08,0.192,0.192,83.63,3.0,0.58,53.0,1.026,5,DF,sub
ENG-Premier League,2526,Chelsea,Malo Gusto,FRA,DF,23.0,2003.0,30,22,1908,21.2,2,3,5,2,0,0,4,1,0.09,0.14,0.24,0.09,0.24,malo gusto||chelsea||2526,11,5,45.5,0.52,0.24,0.18,0.4,,,,,,,,,,,,,,,,64,64.2,78.0,8,8,24.0,1,1.47,39,27,12,0.57,0.65,1,15,15,1,47,23,22,0,England,1,5.0,DF,False,True,False,False,,0.4499999999999999,0.7000000000000001,1.2,2.6,1.2,0.4499999999999999,5.188679245283019,5.424528301886793,11.08490566037736,3.537735849056604,0.1282051282051282,0.4,0.4245283018867924,,,2.4898018867924527,0.0,,,,81.20658270912766,,0.09,0.09,0.19,0.4499999999999999,0.45,83.53,3.0,1.35,,1.0,6,DF,sub
NED-Eredivisie,2425,NEC Nijmegen,Brayann Pereira,FRA,DF,21.0,2003.0,31,25,2098,23.3,3,2,5,3,0,0,3,0,0.13,0.09,0.21,0.13,0.21,brayann pereira||nec nijmegen||2425,9,5,55.6,0.39,0.21,0.33,0.6,,,,,,,,,,,,,,,,68,68.6,81.0,15,6,10.0,3,1.25,39,29,10,0.43,0.9,0,33,48,0,86,19,46,0,Netherlands,2,3.5,DF,False,True,False,False,,0.455,0.315,0.735,1.365,0.735,0.455,6.909871244635193,2.854077253218884,12.918454935622318,4.957081545064377,0.1282051282051282,0.6,0.1287553648068669,,,2.159841201716738,0.0,,,,79.3531313114267,,0.13,-0.02,0.0999999999999999,0.455,-0.07,81.72,3.0,1.36,,1.0,7,DF,sub
FRA-Ligue 1,2526,Lens,Jonathan Gradit,FRA,DF,34.0,1992.0,10,10,807,9.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,jonathan gradit||lens||2526,2,0,0.0,0.22,0.0,0.0,,,,,,,,,,,,,,,,,81,30.9,81.0,8,0,,0,2.2,19,8,11,1.23,0.38,0,15,9,0,3,16,12,0,France,1,4.3,DF,False,True,False,False,,0.0,0.0,0.0,0.946,0.0,0.0,5.7333333333333325,7.644444444444444,1.4333333333333331,7.166666666666667,0.0,0.0,0.5555555555555556,,,2.903,0.0,,,,83.52759443898327,,0.0,0.0,0.0,0.0,0.0,80.47,3.0,0.0,,1.0,8,DF,sub
FRA-Ligue 1,2526,Paris Saint-Germain,Lucas Hernández,FRA,DF,30.0,1996.0,20,16,1431,15.9,0,2,2,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,lucas hernández||paris saint-germain||2526,7,2,28.6,0.44,0.13,0.0,0.0,,,,,,,,,,,,,,,,72,56.8,86.0,13,4,15.0,8,2.5,37,11,26,1.64,0.73,0,17,17,0,12,17,9,0,France,1,4.3,DF,False,True,False,False,,0.0,0.5589999999999999,0.5589999999999999,1.892,0.5589999999999999,0.0,2.433962264150943,4.59748427672956,3.2452830188679243,4.59748427672956,0.054054054054054,0.0,0.1886792452830188,,,1.726179245283019,0.0,,,,76.91717031474803,,0.0,0.13,0.13,0.0,0.5589999999999999,79.95,3.0,0.0,,1.0,9,DF,alternate
FRA-Ligue 1,2526,Lens,Malang Sarr,FRA,DF,27.0,1999.0,28,28,2520,28.0,0,1,1,0,0,0,2,0,0.0,0.04,0.04,0.0,0.04,malang sarr||lens||2526,20,5,25.0,0.71,0.18,0.0,0.0,,,,,,,,,,,,,,,,90,96.6,90.0,28,0,,0,2.21,57,27,30,1.07,3.07,0,16,16,0,8,63,39,0,France,1,4.3,DF,False,True,False,False,,0.0,0.172,0.172,3.053,0.7739999999999999,0.0,5.989285714285714,9.675,1.2285714285714284,2.457142857142857,0.0175438596491228,0.0,0.0714285714285714,,,4.341285714285713,0.0,,,,91.60671655265112,,0.0,0.04,0.04,0.0,0.172,79.69,2.0,0.0,42.0,1.004,10,DF,alternate
GER-Bundesliga,2526,RB Leipzig,Castello Lukeba,FRA,DF,24.0,2002.0,23,22,1951,21.7,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,castello lukeba||rb leipzig||2526,8,2,25.0,0.37,0.09,0.13,0.5,,,,,,,,,,,,,,,,85,72.3,88.0,20,1,9.0,2,2.0,46,26,20,0.92,0.68,0,10,8,1,3,30,11,0,Germany,1,4.7,DF,False,True,False,False,,0.235,0.0,0.235,1.739,0.423,0.235,2.382488479262673,6.497695852534562,0.6497695852534563,2.165898617511521,0.0217391304347826,0.5,0.0921658986175115,,,2.284847926267281,0.0,,,,80.05531765913372,,0.05,0.0,0.05,0.235,0.0,79.65,3.0,0.7,,1.0,11,DF,alternate
ESP-La Liga,2526,Real Madrid,Aurélien Tchouaméni,FRA,MF,26.0,2000.0,28,26,2248,25.0,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,aurélien tchouaméni||real madrid||2526,36,6,16.7,1.44,0.24,0.03,0.17,,,,,,,,,,,,,,,,80,80.6,85.0,19,2,16.0,0,2.32,51,24,27,1.08,-0.41,0,24,23,0,8,32,36,0,Spain,1,4.8,MF,False,False,True,False,,0.192,0.0,0.192,6.912,1.152,0.192,6.912,6.144,1.536,4.608,0.0196078431372549,0.17,0.28,,1.2807215686274511,,0.0,,,48.44715025475674,,,0.04,0.0,0.04,0.192,0.0,65.02,3.0,0.24,95.0,1.11,1,MF,starter
ESP-La Liga,2425,Real Madrid,Eduardo Camavinga,FRA,"MF,DF",21.0,2002.0,19,11,1102,12.2,1,2,3,1,0,0,2,0,0.08,0.16,0.25,0.08,0.25,eduardo camavinga||real madrid||2425,8,2,25.0,0.65,0.16,0.13,0.5,,,,,,,,,,,,,,,,58,32.2,84.0,8,8,22.0,1,2.21,24,11,13,1.06,0.01,0,21,31,1,2,19,26,0,Spain,1,4.8,MF,False,False,True,False,,0.384,0.768,1.2,3.12,0.768,0.384,10.229508196721312,7.475409836065574,0.7868852459016394,8.262295081967213,0.125,0.5,0.1639344262295082,,2.209295081967213,,0.0,,,55.65816957223285,,,0.08,0.06,0.15,0.384,0.288,62.31,3.0,0.9,39.0,0.998,2,MF,backup
GER-Bundesliga,2526,Bayern Munich,Michael Olise,FRA,MF,25.0,2001.0,28,22,2106,23.4,12,18,30,12,0,0,7,0,0.51,0.77,1.28,0.51,1.28,michael olise||bayern munich||2526,93,46,49.5,3.97,1.97,0.13,0.26,,,,,,,,,,,,,,,,75,78.0,86.0,13,6,37.0,1,2.61,85,24,61,2.61,-0.27,0,30,53,6,130,14,11,0,Germany,1,4.7,MF,False,False,True,False,,2.397,3.619,6.016,18.659,9.259,2.397,2.209401709401709,2.811965811965812,26.111111111111114,6.025641025641026,0.3529411764705882,0.26,0.2991452991452991,,2.609367722473605,,0.0,,,58.76501194673603,,,0.0499999999999999,0.19,0.24,0.2349999999999998,0.8930000000000002,60.85,2.0,1.44,28.0,0.976,3,MF,sub
FRA-Ligue 1,2425,Lyon,Rayan Cherki,FRA,"MF,FW",20.0,2003.0,30,22,2041,22.7,8,11,19,8,0,0,3,0,0.35,0.49,0.84,0.35,0.84,rayan cherki||lyon||2425,45,19,42.2,1.98,0.84,0.18,0.42,,,,,,,,,,,,,,,,68,66.7,81.0,8,8,32.0,0,1.77,48,28,20,0.88,0.97,0,16,34,3,118,7,13,0,France,1,4.3,MF,False,False,True,False,,1.505,2.107,3.612,8.514,3.612,1.505,2.462555066079295,1.3259911894273129,22.352422907488982,3.0308370044052864,0.3958333333333333,0.42,0.13215859030837,,1.9096133627019087,,0.0,,,53.33093254073047,,,0.3,0.18,0.47,1.2899999999999998,0.7739999999999998,58.62,2.0,2.82,35.0,0.99,4,MF,sub
FRA-Ligue 1,2425,Marseille,Quentin Merlin,FRA,"MF,DF",22.0,2002.0,27,21,1589,17.7,1,3,4,1,0,0,1,0,0.06,0.17,0.23,0.06,0.23,quentin merlin||marseille||2425,26,10,38.5,1.47,0.57,0.04,0.1,,,,,,,,,,,,,,,,59,51.9,70.0,4,6,21.0,1,1.93,40,21,19,1.08,0.59,0,11,17,2,93,14,17,0,France,1,4.3,MF,False,False,True,False,,0.258,0.731,0.989,6.321,2.451,0.258,4.129943502824859,3.401129943502825,22.59322033898305,2.672316384180791,0.1,0.1,0.0564971751412429,,1.2344324858757063,,0.0,,,48.087683324981256,,,0.06,0.04,0.1,0.258,0.172,55.91,2.0,0.6,,1.0,5,MF,sub
FRA-Ligue 1,2526,Nice,Tom Louchet,FRA,MF,23.0,2003.0,24,13,1241,13.8,3,2,5,3,0,0,1,1,0.22,0.15,0.36,0.22,0.36,tom louchet||nice||2526,21,6,28.6,1.52,0.44,0.14,0.5,,,,,,,,,,,,,,,,52,46.0,78.0,3,11,20.0,3,1.13,14,26,-12,-0.87,-0.25,0,16,11,0,41,9,15,0,France,1,4.3,MF,False,False,True,False,,0.946,0.6449999999999999,1.5479999999999998,6.536,1.892,0.946,4.673913043478261,2.8043478260869565,12.775362318840578,4.985507246376812,0.3571428571428571,0.5,0.2898550724637681,,1.2965619047619046,,0.0,,,48.5701614845839,,,0.1,0.15,0.24,0.4299999999999999,0.6449999999999999,55.49,2.0,1.44,2.0,0.924,6,MF,sub
GER-Bundesliga,2425,Bayern Munich,Kingsley Coman,FRA,MF,28.0,1996.0,28,14,1282,14.2,5,4,9,5,0,0,0,0,0.35,0.28,0.63,0.35,0.63,kingsley coman||bayern munich||2425,44,17,38.6,3.09,1.19,0.11,0.29,,,,,,,,,,,,,,,,46,41.9,69.0,2,14,23.0,0,2.57,49,5,44,3.09,1.92,0,9,12,8,47,8,11,0,Germany,1,4.7,MF,False,False,True,False,,1.645,1.3160000000000005,2.9610000000000003,14.523,5.593,1.645,3.640845070422536,2.647887323943662,15.556338028169014,2.97887323943662,0.1836734693877551,0.29,0.0,,2.085957933314171,,0.0,,,54.70037081023641,,,0.1099999999999999,0.04,0.14,0.5170000000000001,0.1880000000000004,54.32,2.0,0.84,98.0,1.116,7,MF,sub
ESP-La Liga,2425,Sevilla,Lucien Agoume,FRA,MF,22.0,2002.0,35,24,2114,23.5,1,3,4,1,0,0,5,1,0.04,0.13,0.17,0.04,0.17,lucien agoume||sevilla||2425,10,2,20.0,0.43,0.09,0.1,0.5,,,,,,,,,,,,,,,,60,61.8,84.0,14,11,10.0,1,1.09,26,39,-13,-0.55,-0.55,0,49,6,2,17,40,32,0,Spain,1,4.8,MF,False,False,True,False,,0.192,0.624,0.8160000000000001,2.064,0.432,0.192,6.536170212765957,8.170212765957446,3.472340425531915,10.008510638297873,0.1538461538461538,0.5,0.3404255319148936,,1.6599862520458264,,0.0,,,51.3924043668732,,,0.04,0.13,0.17,0.192,0.624,53.04,3.0,1.02,55.0,1.03,8,MF,sub
ITA-Serie A,2526,Como,Maxence Caqueret,FRA,MF,26.0,2000.0,26,16,1316,14.6,2,4,6,2,0,0,2,0,0.14,0.27,0.41,0.14,0.41,maxence caqueret||como||2526,16,4,25.0,1.09,0.27,0.13,0.5,,,,,,,,,,,,,,,,51,44.3,68.0,1,10,24.0,7,1.73,27,10,17,1.16,0.51,0,19,20,1,31,11,21,0,Italy,1,4.6,MF,False,False,True,False,,0.644,1.242,1.886,5.014,1.242,0.644,6.616438356164383,3.465753424657534,9.767123287671232,5.986301369863014,0.2222222222222222,0.5,0.136986301369863,,1.8079143074581427,,0.0,,,52.54116862716132,,,-0.03,0.02,0.0,-0.138,0.092,52.73,2.0,0.0,82.0,1.084,9,MF,alternate
ENG-Premier League,2526,Aston Villa,Boubacar Kamara,FRA,MF,27.0,1999.0,18,17,1411,15.7,1,3,4,1,0,0,5,0,0.06,0.19,0.26,0.06,0.26,boubacar kamara||aston villa||2526,7,4,57.1,0.45,0.26,0.14,0.25,,,,,,,,,,,,,,,,78,49.0,82.0,9,1,19.0,0,2.33,26,15,11,0.7,1.07,0,16,30,0,2,15,16,0,England,1,5.0,MF,False,False,True,False,,0.3,0.95,1.3,2.25,1.3,0.3,5.095541401273885,4.777070063694268,0.6369426751592356,5.095541401273885,0.1538461538461538,0.25,0.3184713375796179,,1.671106810387065,,0.0,,,51.478763238699486,,,0.0099999999999999,0.19,0.21,0.0499999999999999,0.95,52.72,3.0,1.26,53.0,1.026,10,MF,alternate
FRA-Ligue 1,2425,Lens,Adrien Thomasson,FRA,MF,30.0,1993.0,33,31,2615,29.1,3,7,10,3,0,0,7,0,0.1,0.24,0.34,0.1,0.34,adrien thomasson||lens||2425,41,13,31.7,1.41,0.45,0.07,0.23,,,,,,,,,,,,,,,,79,85.5,83.0,18,2,27.0,0,1.48,36,31,5,0.17,0.58,0,51,48,7,59,20,48,0,France,1,4.3,MF,False,False,True,False,,0.43,1.032,1.462,6.063,1.935,0.43,7.092783505154639,2.9553264604811,8.718213058419243,7.536082474226804,0.2777777777777778,0.23,0.2405498281786941,,1.676039060710195,,0.0,,,51.517065593707215,,,0.02,0.09,0.11,0.086,0.3870000000000001,51.03,3.0,0.66,,1.0,11,MF,alternate
ESP-La Liga,2425,Real Madrid,Kylian Mbappé,FRA,FW,25.0,1998.0,34,34,2907,32.3,31,3,34,24,7,9,3,1,0.96,0.09,1.05,0.74,0.84,kylian mbappé||real madrid||2425,161,85,52.8,4.98,2.63,0.15,0.28,,,,,,,,,,,,,,,,86,85.0,86.0,22,0,,0,2.24,67,32,35,1.08,0.21,0,25,40,44,34,1,5,0,Spain,1,4.8,FW,False,False,False,True,,4.608,0.432,5.04,23.904,12.624,3.552,0.7430340557275542,0.1486068111455108,5.052631578947369,3.715170278637771,0.5074626865671642,0.28,0.1857585139318885,3.96743147728848,,,0.0,,90.11239004973984,,,,,,,,,90.75,2.0,0.0,105.0,1.12,1,FW,starter
FRA-Ligue 1,2425,Paris Saint-Germain,Ousmane Dembélé,FRA,FW,27.0,1997.0,29,20,1730,19.2,21,6,27,20,1,1,1,0,1.09,0.31,1.4,1.04,1.35,ousmane dembélé||paris saint-germain||2425,97,51,52.6,5.05,2.65,0.21,0.39,,,,,,,,,,,,,,,,60,56.5,75.0,5,9,25.0,1,2.48,56,16,40,2.08,0.93,0,8,14,9,80,9,5,0,France,1,4.3,FW,False,False,False,True,,4.687,1.333,6.02,21.715,11.395,4.472,1.1197916666666667,2.015625,17.916666666666668,1.7916666666666667,0.4821428571428571,0.39,0.0520833333333333,3.9987672619047614,,,0.0,,90.83593971242344,,,,0.91,-0.1699999999999999,0.7399999999999999,3.913,-0.7310000000000001,88.79,3.0,5.0,79.0,1.078,2,FW,backup
ITA-Serie A,2425,Inter,Marcus Thuram,FRA,FW,26.0,1997.0,32,27,2290,25.4,14,4,18,14,0,0,1,0,0.55,0.16,0.71,0.55,0.71,marcus thuram||inter||2425,65,27,41.5,2.55,1.06,0.22,0.52,,,,,,,,,,,,,,,,72,67.0,80.0,13,5,25.0,3,2.16,63,24,39,1.53,1.13,0,30,36,13,13,3,10,0,Italy,1,4.6,FW,False,False,False,True,,2.53,0.736,3.266,11.73,4.876,2.53,1.811023622047244,0.5433070866141733,2.354330708661417,5.433070866141732,0.2857142857142857,0.52,0.0393700787401574,2.274288638920135,,,0.0,,51.01737632731177,,,,0.11,-0.07,0.0399999999999999,0.5059999999999998,-0.322,60.62,3.0,3.04,71.0,1.062,3,FW,sub
FRA-Ligue 1,2425,Paris Saint-Germain,Bradley Barcola,FRA,FW,21.0,2002.0,34,27,2181,24.2,14,10,24,14,0,0,2,0,0.58,0.41,0.99,0.58,0.99,bradley barcola||paris saint-germain||2425,74,39,52.7,3.05,1.61,0.19,0.36,,,,,,,,,,,,,,,,64,71.3,74.0,7,7,28.0,0,2.47,66,21,45,1.86,0.63,0,31,22,7,25,19,17,0,France,1,4.3,FW,False,False,False,True,,2.494,1.763,4.257,13.114999999999998,6.923,2.494,3.020661157024793,3.37603305785124,4.4421487603305785,5.508264462809917,0.3636363636363636,0.36,0.0826446280991735,2.491563223140496,,,0.0,,56.0342908245055,,,,0.3199999999999999,-0.05,0.27,1.376,-0.215,57.41,3.0,5.0,,1.0,4,FW,sub
FRA-Ligue 1,2526,Paris Saint-Germain,Désiré Doué,FRA,"FW,MF",21.0,2005.0,19,13,1056,11.7,5,2,7,5,0,1,0,0,0.43,0.17,0.6,0.43,0.6,désiré doué||paris saint-germain||2526,44,16,36.4,3.75,1.36,0.11,0.31,,,,,,,,,,,,,,,,56,41.9,66.0,0,6,34.0,0,2.32,26,13,13,1.11,-0.37,0,22,24,0,50,8,15,0,France,1,4.3,FW,False,False,False,True,,1.849,0.731,2.58,16.125,5.848,1.849,5.512820512820513,2.94017094017094,18.37606837606837,8.085470085470085,0.2692307692307692,0.31,0.0,2.326734615384616,,,0.0,,52.228364628535616,,,,0.12,-0.1399999999999999,-0.02,0.516,-0.602,54.62,2.0,3.1,,1.0,5,FW,sub
