league,season,team,player,nation,pos,age,born,mp,starts,min,90s,gls,ast,g_a,gls_npk,pk,pkatt,yellow,red,gls_p90,ast_p90,g_a_p90,gls_npk_p90,g_a_npk_p90,player_key,sh,sot,sot_pct,sh_p90,sot_p90,g_per_sh,g_per_sot,gk_ga,gk_ga90,gk_sota,gk_saves,gk_save_pct,gk_w,gk_d,gk_l,gk_cs,gk_cs_pct,gk_pk_faced,gk_pk_allowed,gk_pk_saved,gk_pk_missed,gk_pk_save_pct,mn_per_mp,min_pct,mn_per_start,starts_completed,subs,mn_per_sub,unsub,ppm,ong,onga,plus_minus,plus_minus_p90,on_off,second_yellow,fouls,fouled,offsides,crosses,interceptions,tkl_won,own_goals,country,league_tier,club_league_difficulty,primary_pos,is_gk,is_df,is_mf,is_fw,gk_save_pct_adj,gls_adj,ast_adj,g_a_adj,sh_adj,sot_adj,npg_adj,tkl_won_adj,interceptions_adj,crosses_adj,fouls_adj,involvement,shot_quality,discipline,fwd_raw,mid_raw,def_raw,gk_ga90_inv,gk_raw,fwd_score,mid_score,def_score,gk_score,trend_gls_p90,trend_ast_p90,trend_g_a_p90,trend_gls_adj,trend_ast_adj,weighted_score,seasons_in_data,form_trend_bonus,pick,position_group,role
POR-Primeira Liga,2425,Vitória Guimarães,Toni Borevkovic,CRO,DF,27.0,1997.0,27,27,2420,26.9,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,toni borevkovic||vitória guimarães||2425,11,3,27.3,0.41,0.11,0.0,0.0,,,,,,,,,,,,,,,,90,79.1,90.0,26,0,,0,1.74,35,23,12,0.45,0.73,0,24,20,1,1,33,16,0,Portugal,2,3.4,DF,False,True,False,False,,0.0,0.0,0.0,1.394,0.374,0.0,2.0223048327137545,4.17100371747212,0.1263940520446096,3.0334572490706324,0.0,0.0,0.2602230483271375,,,1.4314702602230482,0.0,,,,75.26173436440415,,0.0,0.0,0.0,0.0,0.0,69.8,2.0,0.0,5,DF,sub
FRA-Ligue 1,2425,Lyon,Duje Ćaleta-Car,CRO,DF,27.0,1996.0,19,17,1584,17.6,1,0,1,1,0,0,8,0,0.06,0.0,0.06,0.06,0.06,duje ćaleta-car||lyon||2425,11,1,9.1,0.62,0.06,0.09,1.0,,,,,,,,,,,,,,,,83,51.8,89.0,14,2,39.0,12,1.58,29,24,5,0.28,-0.57,0,27,9,2,1,16,12,0,France,1,4.3,DF,False,True,False,False,,0.258,0.0,0.258,2.666,0.258,0.258,2.9318181818181817,3.9090909090909087,0.2443181818181818,6.596590909090908,0.0344827586206896,1.0,0.4545454545454545,,,0.998340909090909,0.0,,,,72.82876511215228,,0.06,0.0,0.06,0.258,0.0,68.09,2.0,0.77,6,DF,sub
BEL-First Division A,2425,Standard Liège,Bosko Sutalo,CRO,DF,24.0,2000.0,25,23,1932,21.5,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,bosko sutalo||standard liège||2425,8,4,50.0,0.37,0.19,0.13,0.25,,,,,,,,,,,,,,,,77,53.7,84.0,15,2,5.0,5,1.28,13,24,-11,-0.51,-0.24,0,34,8,1,9,63,38,0,Belgium,2,3.2,DF,False,True,False,False,,0.16,0.0,0.16,1.184,0.6080000000000001,0.16,5.655813953488373,9.376744186046512,1.3395348837209304,5.06046511627907,0.0769230769230769,0.25,0.2790697674418604,,,3.1001395348837213,0.0,,,,84.63496438637114,,,,,,,67.71,1.0,0.0,7,DF,sub
ITA-Serie A,2425,Fiorentina,Marin Pongračić,CRO,DF,26.0,1997.0,20,14,1367,15.2,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,marin pongračić||fiorentina||2425,2,1,50.0,0.13,0.07,0.0,0.0,,,,,,,,,,,,,,,,68,40.0,84.0,8,6,31.0,8,1.8,25,17,8,0.53,0.04,1,26,7,0,1,12,12,1,Italy,1,4.6,DF,False,True,False,False,,0.0,0.0,0.0,0.598,0.322,0.0,3.631578947368421,3.631578947368421,0.3026315789473683,7.868421052631578,0.0,0.0,0.5263157894736842,,,1.1146315789473684,0.0,,,,73.48199173681994,,,,,,,67.58,2.0,0.0,8,DF,sub
POR-Primeira Liga,2324,Rio Ave,Renato Pantalon,CRO,DF,25.0,1997.0,19,14,1342,14.9,1,0,1,1,0,0,7,1,0.07,0.0,0.07,0.07,0.07,renato pantalon||rio ave||2324,3,1,33.3,0.2,0.07,0.33,1.0,,,,,,,,,,,,,,,,71,43.9,85.0,11,5,29.0,7,1.21,14,19,-5,-0.34,-0.34,1,25,2,0,3,12,10,0,Portugal,2,3.4,DF,False,True,False,False,,0.238,0.0,0.238,0.68,0.238,0.238,2.2818791946308727,2.7382550335570466,0.6845637583892616,5.704697986577181,0.0714285714285714,1.0,0.8053691275167785,,,0.5252953020134226,0.0,,,,70.17157872216498,,,,,,,67.02,2.0,0.0,9,DF,alternate
NED-Eredivisie,2324,Ajax,Borna Sosa,CRO,"DF,MF",25.0,1998.0,16,10,848,9.4,0,4,4,0,0,0,1,0,0.0,0.42,0.42,0.0,0.42,borna sosa||ajax||2324,4,1,25.0,0.42,0.11,0.0,0.0,,,,,,,,,,,,,,,,53,27.7,74.0,5,6,19.0,8,1.44,17,19,-2,-0.21,-0.82,0,4,4,0,57,15,13,0,Netherlands,2,3.5,DF,False,True,False,False,,0.0,1.47,1.47,1.47,0.385,0.0,4.840425531914893,5.585106382978723,21.22340425531915,1.4893617021276595,0.2352941176470588,0.0,0.1063829787234042,,,2.2871276595744683,0.0,,,,80.06812335107129,,,,,,,64.05,1.0,0.0,10,DF,alternate
GER-Bundesliga,2526,Hamburger SV,Luka Vušković,CRO,DF,19.0,2007.0,25,25,2250,25.0,5,0,5,4,1,1,5,0,0.2,0.0,0.2,0.16,0.16,luka vušković||hamburger sv||2526,29,8,27.6,1.16,0.32,0.14,0.5,,,,,,,,,,,,,,,,90,83.3,90.0,25,0,,1,1.16,31,38,-7,-0.28,1.32,0,25,30,1,2,31,16,0,Germany,1,4.7,DF,False,True,False,False,,0.94,0.0,0.94,5.452,1.504,0.752,3.008,5.828,0.376,4.7,0.1612903225806451,0.5,0.2,,,1.871,0.0,,,,77.73065580676871,,,,,,,62.18,1.0,0.0,11,DF,alternate
ESP-La Liga,2324,Real Madrid,Luka Modrić,CRO,MF,37.0,1985.0,32,18,1688,18.8,2,6,8,2,0,0,2,0,0.11,0.32,0.43,0.11,0.43,luka modrić||real madrid||2324,25,10,40.0,1.33,0.53,0.08,0.2,,,,,,,,,,,,,,,,53,49.4,77.0,4,14,21.0,5,2.41,43,17,26,1.39,-0.43,0,19,21,2,90,19,15,0,Spain,1,4.8,MF,False,False,True,False,,0.528,1.536,2.064,6.384,2.544,0.528,3.829787234042553,4.851063829787234,22.97872340425532,4.851063829787234,0.1860465116279069,0.2,0.1063829787234042,,1.5363752597723896,,0.0,,,50.432479018657936,,,,,,,,56.93,2.0,0.0,1,MF,starter
GER-Bundesliga,2526,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",35.0,1991.0,30,22,1902,21.1,12,5,17,7,5,5,1,0,0.57,0.24,0.8,0.33,0.57,andrej kramarić||hoffenheim||2526,57,28,49.1,2.7,1.32,0.12,0.25,,,,,,,,,,,,,,,,63,70.4,75.0,4,8,32.0,0,1.8,47,28,19,0.9,1.35,0,5,12,5,73,6,4,0,Germany,1,4.7,MF,False,False,True,False,,2.679,1.128,3.76,12.69,6.204000000000001,1.5510000000000002,0.8909952606635071,1.3364928909952607,16.260663507109005,1.1137440758293835,0.3617021276595745,0.25,0.0473933649289099,,1.878719572451346,,0.0,,,53.09102076736358,,,0.2099999999999999,-0.02,0.18,0.987,-0.0940000000000003,52.75,3.0,1.08,2,MF,backup
GER-Bundesliga,2526,Augsburg,Kristijan Jakić,CRO,"MF,DF",29.0,1997.0,23,17,1519,16.9,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,kristijan jakić||augsburg||2526,17,5,29.4,1.01,0.3,0.06,0.2,,,,,,,,,,,,,,,,66,56.3,78.0,10,6,33.0,2,1.0,20,26,-6,-0.36,0.41,0,16,17,2,4,14,23,0,Germany,1,4.7,MF,False,False,True,False,,0.282,0.282,0.564,4.747,1.41,0.282,6.396449704142013,3.893491124260356,1.1124260355029587,4.449704142011835,0.1,0.2,0.2366863905325444,,1.3165597633136097,,0.0,,,48.72545876826998,,,0.06,0.0199999999999999,0.0799999999999999,0.282,0.0939999999999999,49.31,3.0,0.48,3,MF,sub
ENG-Premier League,2425,Manchester City,Mateo Kovačić,CRO,"MF,DF",30.0,1994.0,31,25,2198,24.4,6,2,8,6,0,0,5,1,0.25,0.08,0.33,0.25,0.33,mateo kovačić||manchester city||2425,45,12,26.7,1.84,0.49,0.13,0.5,,,,,,,,,,,,,,,,71,64.3,82.0,12,6,26.0,2,1.94,50,28,22,0.9,0.46,0,24,26,0,0,22,39,0,England,1,5.0,MF,False,False,True,False,,1.25,0.4,1.65,9.2,2.45,1.25,7.991803278688526,4.508196721311475,0.0,4.918032786885246,0.16,0.5,0.3278688524590164,,1.9351065573770492,,0.0,,,53.528904932388976,,,0.19,0.08,0.27,0.95,0.4,48.78,2.0,1.62,4,MF,sub
ITA-Serie A,2425,Torino,Nikola Vlašić,CRO,"MF,FW",26.0,1997.0,30,23,2117,23.5,5,4,9,3,2,2,0,0,0.21,0.17,0.38,0.13,0.3,nikola vlašić||torino||2425,32,12,37.5,1.36,0.51,0.09,0.25,,,,,,,,,,,,,,,,71,61.9,83.0,12,7,28.0,1,0.97,25,30,-5,-0.21,-0.14,0,28,26,6,25,8,17,0,Italy,1,4.6,MF,False,False,True,False,,0.966,0.782,1.7479999999999998,6.256,2.346,0.598,3.327659574468085,1.5659574468085105,4.893617021276596,5.480851063829786,0.36,0.25,0.0,,1.1451617021276594,,0.0,,,47.3944335856277,,,0.1099999999999999,0.1,0.21,0.5059999999999999,0.46,48.46,3.0,1.26,5,MF,sub
ITA-Serie A,2425,Bologna,Nikola Moro,CRO,MF,26.0,1998.0,22,15,1208,13.4,0,2,2,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,nikola moro||bologna||2425,14,2,14.3,1.04,0.15,0.0,0.0,,,,,,,,,,,,,,,,55,35.3,74.0,3,7,14.0,16,1.5,20,21,-1,-0.07,-0.52,0,22,9,0,33,12,27,0,Italy,1,4.6,MF,False,False,True,False,,0.0,0.69,0.69,4.784,0.69,0.0,9.268656716417908,4.119402985074626,11.328358208955224,7.552238805970148,0.1,0.0,0.0746268656716417,,1.4925746268656712,,0.0,,,50.09233663308413,,,-0.11,0.15,0.0399999999999999,-0.506,0.69,47.93,3.0,0.24,6,MF,sub
ITA-Serie A,2526,Atalanta,Mario Pašalić,CRO,MF,31.0,1995.0,28,19,1685,18.7,3,4,7,3,0,0,2,0,0.16,0.21,0.37,0.16,0.37,mario pašalić||atalanta||2526,16,6,37.5,0.85,0.32,0.19,0.5,,,,,,,,,,,,,,,,60,56.7,79.0,11,9,20.0,4,1.46,23,21,2,0.11,-0.87,0,20,5,1,10,10,17,0,Italy,1,4.6,MF,False,False,True,False,,0.736,0.966,1.702,3.91,1.472,0.736,4.181818181818182,2.4598930481283423,2.4598930481283423,4.919786096256685,0.3043478260869565,0.5,0.106951871657754,,1.141393094629156,,0.0,,,47.365167726671686,,,0.0199999999999999,0.03,0.0499999999999999,0.0919999999999999,0.1379999999999999,47.84,3.0,0.3,7,MF,sub
INT-Champions League,2425,Dinamo Zagreb,Martin Baturina,CRO,"MF,FW",21.0,2003.0,8,8,619,6.9,2,1,3,2,0,0,2,0,0.29,0.15,0.44,0.29,0.44,martin baturina||dinamo zagreb||2425,11,3,27.3,1.6,0.44,0.18,0.67,,,,,,,,,,,,,,,,77,86.0,77.0,0,0,,0,1.7,11,14,-3,-0.44,3.13,0,7,12,2,18,4,11,0,Europe,1,5.5,MF,False,False,True,False,,1.595,0.825,2.42,8.8,2.42,1.595,8.768115942028984,3.188405797101449,14.347826086956522,5.579710144927535,0.2727272727272727,0.67,0.2898550724637681,,2.708704874835309,,0.0,,,59.536434041306606,,,,,,,,47.63,1.0,0.0,8,MF,sub
ESP-La Liga,2526,Real Sociedad,Luka Sučić,CRO,"MF,FW",24.0,2002.0,16,8,727,8.1,3,1,4,3,0,0,1,0,0.37,0.12,0.5,0.37,0.5,luka sučić||real sociedad||2526,19,6,31.6,2.35,0.74,0.16,0.5,,,,,,,,,,,,,,,,45,26.1,64.0,0,8,27.0,12,1.44,14,11,3,0.37,0.46,0,6,5,1,4,3,4,0,Spain,1,4.8,MF,False,False,True,False,,1.776,0.576,2.4,11.28,3.552,1.776,2.3703703703703702,1.777777777777778,2.3703703703703702,3.555555555555556,0.2857142857142857,0.5,0.1234567901234568,,1.397784832451499,,0.0,,,49.35622793646435,,,0.32,0.0699999999999999,0.4,1.536,0.3359999999999999,46.39,2.0,2.4,9,MF,alternate
ITA-Serie A,2324,Genoa,Milan Badelj,CRO,MF,34.0,1989.0,33,32,2535,28.2,1,3,4,1,0,0,6,0,0.04,0.11,0.14,0.04,0.14,milan badelj||genoa||2324,21,5,23.8,0.75,0.18,0.05,0.2,,,,,,,,,,,,,,,,77,74.1,79.0,10,1,23.0,2,1.27,34,30,4,0.14,0.55,0,23,14,0,13,49,28,0,Italy,1,4.6,MF,False,False,True,False,,0.184,0.506,0.644,3.45,0.828,0.184,4.567375886524823,7.992907801418439,2.1205673758865244,3.75177304964539,0.1176470588235294,0.2,0.2127659574468085,,1.6043194826866918,,0.0,,,50.96011317675896,,,,,,,,45.14,2.0,0.0,10,MF,alternate
INT-Champions League,2425,Dinamo Zagreb,Josip Mišić,CRO,MF,30.0,1994.0,6,5,482,5.4,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,josip mišić||dinamo zagreb||2425,4,0,0.0,0.75,0.0,0.0,,,,,,,,,,,,,,,,,80,66.9,90.0,5,1,32.0,0,2.0,12,15,-3,-0.56,0.95,0,8,3,1,9,10,7,0,Europe,1,5.5,MF,False,False,True,False,,0.0,1.045,1.045,4.125,0.0,0.0,7.12962962962963,10.185185185185183,9.166666666666666,8.148148148148147,0.0833333333333333,0.0,0.1851851851851851,,2.2946388888888887,,0.0,,,56.320923604625726,,,,,,,,45.06,1.0,0.0,11,MF,alternate
ESP-La Liga,2425,Osasuna,Ante Budimir,CRO,FW,33.0,1991.0,38,34,2952,32.8,21,4,25,13,8,8,4,0,0.64,0.12,0.76,0.4,0.52,ante budimir||osasuna||2425,99,37,37.4,3.02,1.13,0.13,0.35,,,,,,,,,,,,,,,,78,86.3,84.0,15,4,24.0,0,1.37,44,41,3,0.09,1.44,0,47,35,15,6,1,9,0,Spain,1,4.8,FW,False,False,False,True,,3.072,0.576,3.648,14.496,5.424,1.92,1.3170731707317074,0.1463414634146341,0.878048780487805,6.878048780487806,0.5681818181818182,0.35,0.1219512195121951,2.7332297117516635,,,0.0,,61.61441937267301,,,,0.01,0.0499999999999999,0.06,0.048,0.2399999999999999,57.62,3.0,0.29,1,FW,starter
USA-MLS,2526,FC Dallas,Petar Musa,CRO,FW,28.0,1998.0,9,8,744,8.3,9,1,10,8,1,1,1,0,1.09,0.12,1.21,0.97,1.09,petar musa||fc dallas||2026,35,17,48.6,4.23,2.06,0.23,0.47,,,,,,,,,,,,,,,,83,82.7,87.0,7,1,45.0,0,1.44,15,10,5,0.6,1.76,0,17,4,10,5,6,5,0,USA,2,2.8,FW,False,False,False,True,,3.052,0.3359999999999999,3.388,11.844,5.768,2.716,1.6867469879518069,2.024096385542168,1.6867469879518069,5.734939759036143,0.6666666666666666,0.47,0.1204819277108433,2.490875903614458,,,0.0,,56.018420476361655,,,,0.3800000000000001,-0.12,0.27,1.0640000000000005,-0.3359999999999999,52.02,3.0,5.0,2,FW,backup
GER-Bundesliga,2526,Freiburg,Igor Matanovic,CRO,FW,23.0,2003.0,27,11,1297,14.4,8,1,9,7,1,2,0,0,0.56,0.07,0.62,0.49,0.56,igor matanovic||freiburg||2526,47,16,34.0,3.26,1.11,0.15,0.44,,,,,,,,,,,,,,,,48,48.0,85.0,7,16,22.0,1,1.59,20,20,0,0.0,0.26,0,38,20,6,0,8,10,0,Germany,1,4.7,FW,False,False,False,True,,2.632000000000001,0.329,2.914,15.322,5.2170000000000005,2.303,3.263888888888889,2.611111111111111,0.0,12.40277777777778,0.45,0.44,0.0,2.53065,,,0.0,,56.93681248012693,,,,,,,,,45.55,1.0,0.0,3,FW,sub
NED-Eredivisie,2425,PSV,Ivan Perišić,CRO,"FW,MF",35.0,1989.0,27,21,1799,20.0,9,9,18,9,0,0,4,0,0.45,0.45,0.9,0.45,0.9,ivan perišić||psv||2425,42,19,45.2,2.1,0.95,0.21,0.47,,,,,,,,,,,,,,,,67,58.8,78.0,8,6,25.0,2,2.15,54,30,24,1.2,-1.65,0,17,7,5,155,6,18,0,Netherlands,2,3.5,FW,False,False,False,True,,1.575,1.575,3.15,7.35,3.325,1.575,3.15,1.05,27.125,2.975,0.3333333333333333,0.47,0.2,1.38925,,,0.0,,30.581653510915626,,,,,,,,,40.06,2.0,0.0,4,FW,sub
INT-Champions League,2425,Dinamo Zagreb,Sandro Kulenović,CRO,FW,24.0,1999.0,7,5,496,5.5,3,0,3,3,0,0,2,0,0.54,0.0,0.54,0.54,0.54,sandro kulenović||dinamo zagreb||2425,8,4,50.0,1.45,0.73,0.38,0.75,,,,,,,,,,,,,,,,71,68.9,87.0,4,2,30.0,1,1.78,7,10,-3,-0.54,1.06,0,4,6,3,2,2,4,0,Europe,1,5.5,FW,False,False,False,True,,2.97,0.0,2.97,7.975,4.015,2.97,4.0,2.0,2.0,4.0,0.4285714285714285,0.75,0.3636363636363636,1.953103896103896,,,0.0,,43.601155059213625,,,,,,,,,34.88,1.0,0.0,5,FW,sub
BEL-First Division A,2425,Union SG,Franjo Ivanović,CRO,"FW,MF",20.0,2003.0,34,32,2542,28.2,16,5,21,13,3,4,3,0,0.57,0.18,0.74,0.46,0.64,franjo ivanović||union sg||2425,94,51,54.3,3.33,1.81,0.14,0.25,,,,,,,,,,,,,,,,75,70.6,78.0,11,2,17.0,0,2.18,58,18,40,1.42,1.16,0,43,41,14,16,7,16,0,Belgium,2,3.2,FW,False,False,False,True,,1.824,0.576,2.368,10.656,5.792000000000001,1.4720000000000002,1.8156028368794328,0.7943262411347518,1.8156028368794328,4.879432624113476,0.3620689655172414,0.25,0.1063829787234042,1.901691195891416,,,0.0,,42.41402531754872,,,,,,,,,33.93,1.0,0.0,6,FW,sub
GER-Bundesliga,2324,Augsburg,Dion Drena Beljo,CRO,"FW,MF",21.0,2002.0,26,3,581,6.5,2,0,2,2,0,0,2,0,0.31,0.0,0.31,0.31,0.31,dion drena beljo||augsburg||2324,19,9,47.4,2.94,1.39,0.11,0.22,,,,,,,,,,,,,,,,22,19.0,74.0,1,23,16.0,5,1.12,10,14,-4,-0.62,-0.4,0,9,7,6,3,1,0,0,Germany,1,4.7,FW,False,False,False,True,,1.457,0.0,1.457,13.818,6.533,1.457,0.0,0.7230769230769232,2.169230769230769,6.507692307692308,0.2,0.22,0.3076923076923077,1.8265153846153848,,,0.0,,40.67820049117827,,,,,,,,,32.54,1.0,0.0,7,FW,sub
