league,season,team,player,nation,pos,age,born,mp,starts,min,90s,gls,ast,g_a,gls_npk,pk,pkatt,yellow,red,gls_p90,ast_p90,g_a_p90,gls_npk_p90,g_a_npk_p90,player_key,sh,sot,sot_pct,sh_p90,sot_p90,g_per_sh,g_per_sot,gk_ga,gk_ga90,gk_sota,gk_saves,gk_save_pct,gk_w,gk_d,gk_l,gk_cs,gk_cs_pct,gk_pk_faced,gk_pk_allowed,gk_pk_saved,gk_pk_missed,gk_pk_save_pct,mn_per_mp,min_pct,mn_per_start,starts_completed,subs,mn_per_sub,unsub,ppm,ong,onga,plus_minus,plus_minus_p90,on_off,second_yellow,fouls,fouled,offsides,crosses,interceptions,tkl_won,own_goals,country,league_tier,club_league_difficulty,primary_pos,is_gk,is_df,is_mf,is_fw,gk_save_pct_adj,gls_adj,ast_adj,g_a_adj,sh_adj,sot_adj,npg_adj,tkl_won_adj,interceptions_adj,crosses_adj,fouls_adj,involvement,shot_quality,discipline,fwd_raw,mid_raw,def_raw,gk_ga90_inv,gk_raw,fwd_score,mid_score,def_score,gk_score,trend_gls_p90,trend_ast_p90,trend_g_a_p90,trend_gls_adj,trend_ast_adj,weighted_score,seasons_in_data,form_trend_bonus,pick,position_group,role
BEL-First Division A,2526,Westerlo,Tuur Rommens,BEL,DF,23.0,2003.0,15,14,1222,13.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,tuur rommens||westerlo||2526,8,2,25.0,0.59,0.15,0.0,0.0,,,,,,,,,,,,,,,,81,39.9,84.0,13,1,45.0,0,1.4,22,24,-2,-0.15,-0.25,0,15,12,2,31,20,22,0,Belgium,2,3.2,DF,False,True,False,False,,0.0,0.0,0.0,1.888,0.48,0.0,5.176470588235294,4.705882352941177,7.294117647058823,3.5294117647058827,0.0,0.0,0.1470588235294117,,,2.042794117647059,0.0,,,,78.69565576546586,,0.0,-0.08,-0.08,0.0,-0.256,79.16,3.0,0.0,5,DF,sub
BEL-First Division A,2425,Sint-Truiden,Louis Patris,BEL,MF,23.0,2001.0,29,24,2182,24.2,1,7,8,1,0,0,9,0,0.04,0.29,0.33,0.04,0.33,louis patris||sint-truiden||2425,27,6,22.2,1.11,0.25,0.04,0.17,,,,,,,,,,,,,,,,75,67.3,88.0,19,5,16.0,0,1.28,36,44,-8,-0.33,0.35,0,33,19,0,66,37,69,0,Belgium,2,3.2,DF,False,True,False,False,,0.128,0.928,1.056,3.5520000000000005,0.8,0.128,9.12396694214876,4.892561983471075,8.727272727272728,4.363636363636364,0.2222222222222222,0.17,0.371900826446281,,,3.0356735537190085,0.0,,,,84.27284681207138,,,,,,,79.14,2.0,0.0,6,DF,sub
BEL-First Division A,2425,Sint-Truiden,Rein Van Helden,BEL,DF,22.0,2002.0,32,30,2759,30.7,1,1,2,1,0,0,9,1,0.03,0.03,0.07,0.03,0.07,rein van helden||sint-truiden||2425,13,4,30.8,0.42,0.13,0.08,0.25,,,,,,,,,,,,,,,,86,85.2,89.0,26,2,52.0,0,1.13,43,55,-12,-0.39,0.36,1,39,21,0,11,41,41,0,Belgium,2,3.2,DF,False,True,False,False,,0.096,0.096,0.224,1.344,0.416,0.096,4.273615635179153,4.273615635179153,1.1465798045602609,4.065146579804561,0.0465116279069767,0.25,0.4560260586319218,,,1.6834918566775243,0.0,,,,76.67738720223296,,0.03,0.03,0.07,0.096,0.096,77.4,3.0,0.29,7,DF,sub
BEL-First Division A,2425,Sint-Truiden,Wolke Janssens,BEL,DF,29.0,1995.0,17,11,1033,11.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,wolke janssens||sint-truiden||2425,1,1,100.0,0.09,0.09,0.0,0.0,,,,,,,,,,,,,,,,61,31.9,81.0,7,6,24.0,11,1.0,14,19,-5,-0.44,0.01,0,5,6,0,3,22,24,1,Belgium,2,3.2,DF,False,True,False,False,,0.0,0.0,0.0,0.288,0.288,0.0,6.678260869565218,6.121739130434783,0.8347826086956522,1.391304347826087,0.0,0.0,0.0,,,2.974369565217392,0.0,,,,83.92849074690291,,0.0,0.0,0.0,0.0,0.0,77.09,2.0,0.0,8,DF,sub
BEL-First Division A,2324,Standard Liège,Nathan Ngoy,BEL,DF,20.0,2003.0,15,13,1180,13.1,1,0,1,1,0,0,6,1,0.08,0.0,0.08,0.08,0.08,nathan ngoy||standard liège||2324,6,3,50.0,0.46,0.23,0.17,0.33,,,,,,,,,,,,,,,,79,33.6,85.0,9,2,38.0,3,1.4,15,17,-2,-0.15,0.66,0,11,13,1,3,35,18,0,Belgium,2,3.2,DF,False,True,False,False,,0.256,0.0,0.256,1.4720000000000002,0.7360000000000001,0.256,4.396946564885496,8.549618320610689,0.732824427480916,2.6870229007633597,0.0666666666666666,0.33,0.6870229007633588,,,3.002587786259543,0.0,,,,84.08699781637154,,,,,,,76.69,2.0,0.0,9,DF,alternate
BEL-First Division A,2324,Antwerp,Jelle Bataille,BEL,DF,24.0,1999.0,33,31,2611,29.0,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,jelle bataille||antwerp||2324,14,7,50.0,0.48,0.24,0.07,0.14,,,,,,,,,,,,,,,,79,72.5,81.0,22,2,49.0,0,1.48,44,25,19,0.65,0.84,0,23,22,3,83,45,51,0,Belgium,2,3.2,DF,False,True,False,False,,0.096,0.0,0.096,1.536,0.768,0.096,5.627586206896552,4.965517241379311,9.158620689655171,2.537931034482759,0.0227272727272727,0.14,0.1379310344827586,,,2.6435862068965514,0.0,,,,82.07041823843028,,,,,,,75.91,2.0,0.0,10,DF,alternate
ITA-Serie A,2425,Udinese,Christian Kabasele,BEL,DF,33.0,1991.0,16,12,1161,12.9,2,0,2,2,0,0,0,0,0.16,0.0,0.16,0.16,0.16,christian kabasele||udinese||2425,15,4,26.7,1.16,0.31,0.13,0.5,,,,,,,,,,,,,,,,73,33.9,82.0,6,4,45.0,22,1.25,16,21,-5,-0.39,0.01,0,20,16,0,2,14,9,0,Italy,1,4.6,DF,False,True,False,False,,0.736,0.0,0.736,5.335999999999999,1.426,0.736,3.2093023255813957,4.992248062015503,0.7131782945736433,7.131782945736433,0.125,0.5,0.0,,,1.260709302325581,0.0,,,,74.3025378588714,,0.06,-0.1,-0.0499999999999999,0.276,-0.4599999999999999,75.83,3.0,0.83,11,DF,alternate
BEL-First Division A,2425,Sint-Truiden,Robert-Jan Vanwesemael,BEL,"MF,DF",22.0,2002.0,35,18,1608,17.9,1,2,3,1,0,0,4,0,0.06,0.11,0.17,0.06,0.17,robert-jan vanwesemael||sint-truiden||2425,8,3,37.5,0.45,0.17,0.13,0.33,,,,,,,,,,,,,,,,46,49.6,73.0,3,17,17.0,1,1.17,24,37,-13,-0.73,-0.56,0,25,7,2,43,19,24,0,Belgium,2,3.2,MF,False,False,True,False,,0.192,0.352,0.544,1.4400000000000002,0.544,0.192,4.29050279329609,3.396648044692738,7.687150837988828,4.46927374301676,0.125,0.33,0.223463687150838,,0.860941899441341,,0.0,,,45.18726909284685,,,0.06,0.11,0.17,0.192,0.352,60.96,3.0,1.02,1,MF,starter
BEL-First Division A,2425,Antwerp,Andreas Verstraeten,BEL,MF,18.0,2006.0,16,5,581,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,andreas verstraeten||antwerp||2425,3,0,0.0,0.46,0.0,0.0,,,,,,,,,,,,,,,,,36,16.1,68.0,0,11,22.0,13,1.38,7,11,-4,-0.62,-0.95,0,9,1,0,2,7,10,0,Belgium,2,3.2,MF,False,False,True,False,,0.0,0.0,0.0,1.4720000000000002,0.0,0.0,4.923076923076923,3.4461538461538463,0.9846153846153848,4.430769230769231,0.0,0.0,0.1538461538461538,,0.6392307692307693,,0.0,,,43.46552792762915,,,,,,,,60.04,2.0,0.0,2,MF,backup
BEL-First Division A,2526,Gent,Matisse Samoise,BEL,"MF,DF",25.0,2001.0,18,16,1368,15.2,2,2,4,2,0,0,5,0,0.13,0.13,0.26,0.13,0.26,matisse samoise||gent||2526,8,4,50.0,0.53,0.26,0.25,0.5,,,,,,,,,,,,,,,,76,44.7,83.0,7,2,20.0,1,1.39,23,23,0,0.0,-0.21,0,19,13,1,72,18,18,0,Belgium,2,3.2,MF,False,False,True,False,,0.416,0.416,0.8320000000000001,1.6960000000000002,0.8320000000000001,0.416,3.789473684210527,3.789473684210527,15.157894736842108,4.0,0.1739130434782608,0.5,0.3289473684210526,,1.025429977116705,,0.0,,,46.4646334464191,,,0.13,0.04,0.17,0.416,0.128,56.49,3.0,1.02,3,MF,sub
BEL-First Division A,2425,Mechelen,Daam Foulon,BEL,"MF,DF",25.0,1999.0,22,18,1635,18.2,3,3,6,3,0,0,3,0,0.17,0.17,0.33,0.17,0.33,daam foulon||mechelen||2425,17,6,35.3,0.94,0.33,0.18,0.5,,,,,,,,,,,,,,,,74,45.4,85.0,16,4,29.0,1,1.64,35,21,14,0.77,1.18,0,12,36,6,50,13,24,1,Belgium,2,3.2,MF,False,False,True,False,,0.544,0.544,1.056,3.008,1.056,0.544,4.21978021978022,2.285714285714286,8.791208791208792,2.10989010989011,0.1714285714285714,0.5,0.1648351648351648,,1.2821934065934066,,0.0,,,48.45858010048487,,,0.09,0.06,0.14,0.288,0.192,56.06,2.0,0.84,4,MF,sub
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",26.0,1997.0,32,17,1622,18.0,2,6,8,2,0,0,3,0,0.11,0.33,0.44,0.11,0.44,youri tielemans||aston villa||2324,14,6,42.9,0.78,0.33,0.14,0.33,,,,,,,,,,,,,,,,51,47.4,77.0,6,15,21.0,0,1.91,40,27,13,0.72,0.62,0,22,29,0,31,14,21,0,England,1,5.0,MF,False,False,True,False,,0.55,1.65,2.2,3.9,1.65,0.55,5.833333333333334,3.888888888888889,8.61111111111111,6.111111111111112,0.2,0.33,0.1666666666666666,,1.8978888888888887,,0.0,,,53.23988384513625,,,,,,,,52.22,3.0,0.0,5,MF,sub
ENG-Premier League,2324,Manchester City,Jeremy Doku,BEL,"MF,FW",21.0,2002.0,29,18,1595,17.7,3,8,11,3,0,0,3,0,0.17,0.45,0.62,0.17,0.62,jeremy doku||manchester city||2324,56,19,33.9,3.16,1.07,0.05,0.16,,,,,,,,,,,,,,,,55,46.6,76.0,7,11,20.0,2,2.38,50,19,31,1.75,0.22,0,15,32,4,61,9,22,0,England,1,5.0,MF,False,False,True,False,,0.8500000000000001,2.25,3.1,15.8,5.3500000000000005,0.8500000000000001,6.214689265536723,2.542372881355932,17.231638418079097,4.237288135593221,0.22,0.16,0.1694915254237288,,2.040231638418079,,0.0,,,54.34527431967812,,,,,,,,52.19,3.0,0.0,6,MF,sub
GER-Bundesliga,2324,Werder Bremen,Senne Lynen,BEL,MF,24.0,1999.0,32,20,1797,20.0,0,3,3,0,0,0,6,0,0.0,0.15,0.15,0.0,0.15,senne lynen||werder bremen||2324,12,2,16.7,0.6,0.1,0.0,0.0,,,,,,,,,,,,,,,,56,58.7,80.0,10,12,16.0,1,1.31,29,28,1,0.05,0.55,0,35,17,0,4,42,36,0,Germany,1,4.7,MF,False,False,True,False,,0.0,0.705,0.705,2.82,0.47,0.0,8.46,9.87,0.94,8.225,0.1034482758620689,0.0,0.3,,2.1954396551724136,,0.0,,,55.55057254428206,,,,,,,,51.22,3.0,0.0,7,MF,sub
ENG-Premier League,2324,Manchester City,Kevin De Bruyne,BEL,MF,32.0,1991.0,18,15,1221,13.6,4,10,14,4,0,0,2,0,0.29,0.74,1.03,0.29,1.03,kevin de bruyne||manchester city||2324,44,17,38.6,3.24,1.25,0.09,0.24,,,,,,,,,,,,,,,,68,35.7,77.0,5,3,21.0,3,2.67,40,9,31,2.29,1.02,0,11,13,1,136,3,9,0,England,1,5.0,MF,False,False,True,False,,1.45,3.7,5.15,16.200000000000003,6.25,1.45,3.3088235294117645,1.1029411764705883,50.0,4.044117647058823,0.35,0.24,0.1470588235294117,,2.510323529411765,,0.0,,,57.99586488493368,,,,,,,,49.7,2.0,0.0,8,MF,sub
BEL-First Division A,2425,OH Leuven,Siebe Schrijvers,BEL,MF,28.0,1996.0,38,32,2719,30.2,7,4,11,3,4,4,6,0,0.23,0.13,0.36,0.1,0.23,siebe schrijvers||oh leuven||2425,51,12,23.5,1.69,0.4,0.06,0.25,,,,,,,,,,,,,,,,72,75.5,80.0,20,6,25.0,0,1.16,29,40,-11,-0.36,-0.16,0,36,39,1,87,50,51,1,Belgium,2,3.2,MF,False,False,True,False,,0.7360000000000001,0.416,1.152,5.408,1.2800000000000002,0.32,5.403973509933775,5.298013245033113,9.218543046357617,3.8145695364238414,0.3793103448275862,0.25,0.1986754966887417,,1.507326969627769,,0.0,,,50.20689883748399,,,0.15,0.05,0.1999999999999999,0.4800000000000001,0.16,49.63,3.0,1.2,9,MF,alternate
BEL-First Division A,2425,Union SG,Charles Vanhoutte,BEL,MF,25.0,1998.0,33,30,2680,29.8,1,7,8,1,0,0,4,1,0.03,0.24,0.27,0.03,0.27,charles vanhoutte||union sg||2425,19,5,26.3,0.64,0.17,0.05,0.2,,,,,,,,,,,,,,,,81,74.4,88.0,25,3,18.0,0,2.06,47,18,29,0.97,-0.4,0,31,31,1,131,42,45,0,Belgium,2,3.2,MF,False,False,True,False,,0.096,0.768,0.8640000000000001,2.048,0.544,0.096,4.832214765100671,4.510067114093959,14.06711409395973,3.3288590604026846,0.1702127659574468,0.2,0.2348993288590604,,1.1789257746679993,,0.0,,,47.65663509776147,,,0.0,0.18,0.18,0.0,0.5760000000000001,48.91,3.0,1.08,10,MF,alternate
BEL-First Division A,2324,Charleroi,Antoine Bernier,BEL,"MF,FW",25.0,1997.0,27,14,1141,12.7,5,1,6,5,0,0,1,0,0.39,0.08,0.47,0.39,0.47,antoine bernier||charleroi||2324,15,8,53.3,1.18,0.63,0.33,0.63,,,,,,,,,,,,,,,,42,35.2,68.0,1,13,15.0,3,1.19,17,11,6,0.47,1.37,0,21,29,4,13,6,16,0,Belgium,2,3.2,MF,False,False,True,False,,1.2480000000000002,0.256,1.504,3.776,2.016,1.2480000000000002,4.031496062992126,1.5118110236220474,3.2755905511811023,5.291338582677167,0.3529411764705882,0.63,0.0787401574803149,,1.4213819360815192,,0.0,,,49.5394758620923,,,,,,,,48.67,3.0,0.0,11,MF,alternate
TUR-Super Lig,2324,Fenerbahçe,Michy Batshuayi,BEL,FW,29.0,1993.0,27,4,790,8.8,12,1,13,8,4,5,4,0,1.37,0.11,1.48,0.91,1.03,michy batshuayi||fenerbahçe||2324,49,27,55.1,5.58,3.08,0.16,0.3,,,,,,,,,,,,,,,,29,23.1,80.0,0,23,20.0,8,2.44,26,5,21,2.39,0.78,0,8,6,16,2,1,2,0,Turkey,2,3.1,FW,False,False,False,True,,4.247000000000001,0.341,4.588,17.298000000000002,9.548,2.821,0.7045454545454546,0.3522727272727273,0.7045454545454546,2.8181818181818183,0.5,0.3,0.4545454545454545,3.2303227272727275,,,0.0,,73.09239856186372,,,,,,,,,58.47,1.0,0.0,1,FW,starter
GER-Bundesliga,2324,RB Leipzig,Loïs Openda,BEL,FW,23.0,2000.0,34,33,2697,30.0,24,7,31,22,2,3,4,0,0.8,0.23,1.03,0.73,0.97,loïs openda||rb leipzig||2324,121,62,51.2,4.04,2.07,0.18,0.35,,,,,,,,,,,,,,,,79,88.1,81.0,13,1,26.0,0,1.91,69,33,36,1.2,0.71,0,38,64,33,32,4,3,0,Germany,1,4.7,FW,False,False,False,True,,3.76,1.0810000000000002,4.841,18.988,9.729,3.431,0.47,0.6266666666666667,5.013333333333334,5.953333333333333,0.4492753623188406,0.35,0.1333333333333333,3.3731746376811595,,,0.0,,76.3908783304547,,,,,,,,,52.4,2.0,0.0,2,FW,backup
GER-Bundesliga,2324,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22.0,2001.0,13,7,593,6.6,3,2,5,3,0,0,1,0,0.46,0.3,0.76,0.46,0.76,yorbe vertessen||union berlin||2324,24,9,37.5,3.64,1.37,0.13,0.33,,,,,,,,,,,,,,,,46,19.4,60.0,0,6,28.0,2,1.0,7,10,-3,-0.46,0.35,0,8,11,1,3,1,2,0,Germany,1,4.7,FW,False,False,False,True,,2.1620000000000004,1.41,3.572,17.108,6.439000000000001,2.1620000000000004,1.4242424242424243,0.7121212121212122,2.1363636363636367,5.696969696969697,0.7142857142857143,0.33,0.1515151515151515,2.7549670995671,,,0.0,,62.116340094112665,,,,,,,,,46.96,2.0,0.0,3,FW,sub
ITA-Serie A,2324,Atalanta,Charles De Ketelaere,BEL,"FW,MF",22.0,2001.0,35,25,2026,22.5,10,8,18,9,1,1,1,0,0.44,0.36,0.8,0.4,0.76,charles de ketelaere||atalanta||2324,45,25,55.6,2.0,1.11,0.2,0.36,,,,,,,,,,,,,,,,58,59.2,68.0,1,10,33.0,1,1.77,48,27,21,0.93,0.35,0,17,47,6,47,6,21,1,Italy,1,4.6,FW,False,False,False,True,,2.024,1.656,3.68,9.2,5.106,1.84,4.293333333333333,1.2266666666666666,9.608888888888888,3.4755555555555557,0.375,0.36,0.0444444444444444,1.9186277777777776,,,0.0,,42.80509445020172,,,,,,,,,46.48,3.0,0.0,4,FW,sub
ENG-Premier League,2324,Arsenal,Leandro Trossard,BEL,"FW,MF",28.0,1994.0,34,18,1649,18.3,12,1,13,12,0,0,2,0,0.65,0.05,0.71,0.65,0.71,leandro trossard||arsenal||2324,60,22,36.7,3.27,1.2,0.2,0.55,,,,,,,,,,,,,,,,49,48.2,72.0,3,16,22.0,3,2.32,45,11,34,1.86,0.43,0,15,20,9,57,8,14,0,England,1,5.0,FW,False,False,False,True,,3.25,0.25,3.55,16.35,6.0,3.25,3.8251366120218577,2.185792349726776,15.57377049180328,4.0983606557377055,0.2888888888888888,0.55,0.1092896174863388,2.810868852459017,,,0.0,,63.40712297839867,,,,,,,,,46.2,3.0,0.0,5,FW,sub
USA-MLS,2526,Chicago Fire,Hugo Cuypers,BEL,FW,29.0,1997.0,6,6,540,6.0,8,0,8,6,2,3,0,0,1.33,0.0,1.33,1.0,1.0,hugo cuypers||chicago fire||2026,21,12,57.1,3.5,2.0,0.29,0.5,,,,,,,,,,,,,,,,90,66.7,90.0,6,0,,0,1.67,15,8,7,1.17,0.5,0,7,10,1,1,2,9,0,USA,2,2.8,FW,False,False,False,True,,3.724,0.0,3.724,9.8,5.6,2.8,4.199999999999999,0.9333333333333332,0.4666666666666666,3.2666666666666666,0.5333333333333333,0.5,0.0,2.3022,,,0.0,,51.66185535158626,,,,0.78,-0.06,0.7200000000000001,2.184,-0.1679999999999999,44.15,3.0,5.0,6,FW,sub
