league,season,team,player,nation,pos,age,born,mp,starts,min,90s,gls,ast,g_a,gls_npk,pk,pkatt,yellow,red,gls_p90,ast_p90,g_a_p90,gls_npk_p90,g_a_npk_p90,player_key,sh,sot,sot_pct,sh_p90,sot_p90,g_per_sh,g_per_sot,gk_ga,gk_ga90,gk_sota,gk_saves,gk_save_pct,gk_w,gk_d,gk_l,gk_cs,gk_cs_pct,gk_pk_faced,gk_pk_allowed,gk_pk_saved,gk_pk_missed,gk_pk_save_pct,mn_per_mp,min_pct,mn_per_start,starts_completed,subs,mn_per_sub,unsub,ppm,ong,onga,plus_minus,plus_minus_p90,on_off,second_yellow,fouls,fouled,offsides,crosses,interceptions,tkl_won,own_goals,country,league_tier,club_league_difficulty,primary_pos,is_gk,is_df,is_mf,is_fw,gk_save_pct_adj,gls_adj,ast_adj,g_a_adj,sh_adj,sot_adj,npg_adj,tkl_won_adj,interceptions_adj,crosses_adj,fouls_adj,involvement,shot_quality,discipline,fwd_raw,mid_raw,def_raw,gk_ga90_inv,gk_raw,fwd_score,mid_score,def_score,gk_score,trend_gls_p90,trend_ast_p90,trend_g_a_p90,trend_gls_adj,trend_ast_adj,weighted_score,seasons_in_data,form_trend_bonus,nt_caps,caps_multiplier,pick,position_group,role
ITA-Serie A,2425,Torino,Adam Masina,MAR,DF,30.0,1994.0,28,20,1919,21.3,1,2,3,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,adam masina||torino||2425,7,2,28.6,0.33,0.09,0.14,0.5,,,,,,,,,,,,,,,,69,56.1,87.0,15,8,22.0,9,1.11,20,28,-8,-0.38,-0.5,0,23,18,2,14,26,15,0,Italy,1,4.6,DF,False,True,False,False,,0.2299999999999999,0.414,0.644,1.518,0.414,0.2299999999999999,3.239436619718309,5.615023474178403,3.0234741784037555,4.967136150234742,0.15,0.5,0.2347417840375587,,,1.5541643192488257,0.0,,,,75.95093003369654,,0.05,0.09,0.14,0.2299999999999999,0.414,68.66,2.0,0.69,27.0,0.974,9,DF,alternate
SAU-Pro League,2324,Al-Wehda,Jawad El Yamiq,MAR,DF,31.0,1992.0,23,22,1901,21.1,3,0,3,3,0,0,4,1,0.14,0.0,0.14,0.14,0.14,jawad el yamiq||al-wehda||2324,33,7,21.2,1.56,0.33,0.09,0.43,,,,,,,,,,,,,,,,83,62.1,85.0,17,1,24.0,0,1.26,30,36,-6,-0.28,0.41,0,20,6,6,3,32,21,1,Saudi Arabia,2,2.7,DF,False,True,False,False,,0.378,0.0,0.378,4.212000000000001,0.8910000000000001,0.378,2.6872037914691944,4.09478672985782,0.3838862559241706,2.559241706161137,0.1,0.43,0.3317535545023696,,,1.4284857819905212,0.0,,,,75.24496998730808,,,,,,,67.29,2.0,0.0,34.0,0.988,10,DF,alternate
ESP-La Liga,2425,Valladolid,Adam Aznou,MAR,"DF,MF",18.0,2006.0,13,10,876,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,adam aznou||valladolid||2425,4,1,25.0,0.41,0.1,0.0,0.0,,,,,,,,,,,,,,,,67,25.6,79.0,7,3,29.0,2,0.08,7,23,-16,-1.64,0.05,0,14,17,0,11,10,22,0,Spain,1,4.8,DF,False,True,False,False,,0.0,0.0,0.0,1.968,0.48,0.0,10.886597938144332,4.948453608247423,5.443298969072166,6.927835051546393,0.0,0.0,0.1030927835051546,,,2.9403247422680416,0.0,,,,83.7372545556413,,,,,,,66.99,1.0,0.0,,1.0,11,DF,alternate
FRA-Ligue 1,2425,Marseille,Amine Harit,MAR,MF,27.0,1997.0,13,8,519,5.8,2,4,6,2,0,0,1,1,0.35,0.69,1.04,0.35,1.04,amine harit||marseille||2425,8,5,62.5,1.39,0.87,0.25,0.4,,,,,,,,,,,,,,,,40,17.0,59.0,0,5,10.0,6,2.0,19,7,12,2.08,1.55,0,6,15,0,7,3,7,0,France,1,4.3,MF,False,False,True,False,,1.505,2.967,4.472,5.976999999999999,3.741,1.505,5.189655172413793,2.2241379310344827,5.189655172413793,4.448275862068965,0.3157894736842105,0.4,0.6896551724137931,,2.64525444646098,,0.0,,,59.04369732403389,,,0.3,0.59,0.89,1.2899999999999998,2.5369999999999995,55.35,2.0,5.0,49.0,1.018,1,MF,starter
NED-Eredivisie,2425,PSV,Ismael Saibari,MAR,MF,23.0,2001.0,29,20,1782,19.8,11,11,22,11,0,0,2,0,0.56,0.56,1.11,0.56,1.11,ismael saibari||psv||2425,84,37,44.0,4.24,1.87,0.13,0.3,,,,,,,,,,,,,,,,61,58.2,76.0,7,9,29.0,0,2.21,59,22,37,1.87,-0.03,0,24,20,5,15,12,20,0,Netherlands,2,3.5,MF,False,False,True,False,,1.96,1.96,3.885,14.84,6.545,1.96,3.5353535353535355,2.121212121212121,2.6515151515151514,4.242424242424242,0.3728813559322034,0.3,0.101010101010101,,1.9889323317925007,,0.0,,,53.94689951602936,,,0.12,0.21,0.31,0.4200000000000001,0.7350000000000003,54.75,3.0,1.86,,1.0,2,MF,backup
GER-Bundesliga,2526,Stuttgart,Bilal El Khannouss,MAR,"MF,FW",22.0,2004.0,22,17,1452,16.1,4,4,8,4,0,0,5,0,0.25,0.25,0.5,0.25,0.5,bilal el khannouss||stuttgart||2526,36,14,38.9,2.23,0.87,0.11,0.29,,,,,,,,,,,,,,,,66,53.8,80.0,6,5,18.0,1,1.86,30,26,4,0.25,-0.91,0,16,9,1,58,9,21,0,Germany,1,4.7,MF,False,False,True,False,,1.175,1.175,2.35,10.481,4.089,1.175,6.130434782608695,2.627329192546584,16.93167701863354,4.670807453416149,0.2666666666666666,0.29,0.3105590062111801,,1.5540817805383025,,0.0,,,50.56998247040841,,,,,,,,54.17,1.0,0.0,55.0,1.03,3,MF,sub
ESP-La Liga,2526,Real Betis,Abde Ezzalzouli,MAR,"MF,FW",25.0,2001.0,22,19,1651,18.3,6,5,11,6,0,0,3,0,0.33,0.27,0.6,0.33,0.6,abde ezzalzouli||real betis||2526,60,19,31.7,3.27,1.04,0.1,0.32,,,,,,,,,,,,,,,,75,59.2,82.0,13,3,30.0,0,1.5,31,24,7,0.38,0.38,0,22,57,4,46,11,23,0,Spain,1,4.8,MF,False,False,True,False,,1.584,1.296,2.88,15.696,4.992,1.584,6.0327868852459,2.8852459016393444,12.0655737704918,5.770491803278689,0.3548387096774194,0.32,0.1639344262295081,,2.038574299312533,,0.0,,,54.33240392855237,,,0.24,0.18,0.42,1.152,0.8640000000000001,52.81,3.0,2.52,39.0,0.998,4,MF,sub
FRA-Ligue 1,2425,Nice,Sofiane Diop,MAR,"MF,FW",24.0,2000.0,28,8,1064,11.8,6,4,10,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,sofiane diop||nice||2425,22,11,50.0,1.86,0.93,0.27,0.55,,,,,,,,,,,,,,,,38,34.8,81.0,2,20,21.0,1,1.86,26,19,7,0.59,-0.22,0,17,19,3,32,18,18,0,France,1,4.3,MF,False,False,True,False,,2.193,1.462,3.655,7.998,3.999,2.193,6.5593220338983045,6.5593220338983045,11.66101694915254,6.194915254237287,0.3846153846153846,0.55,0.2542372881355932,,2.611325619295957,,0.0,,,58.7802163776236,,,0.51,0.34,0.85,2.193,1.462,51.74,3.0,5.0,,1.0,5,MF,sub
FRA-Ligue 1,2425,Lens,Neil El Aynaoui,MAR,MF,23.0,2001.0,24,17,1588,17.6,8,1,9,5,3,3,4,0,0.45,0.06,0.51,0.28,0.34,neil el aynaoui||lens||2425,19,10,52.6,1.08,0.57,0.26,0.5,,,,,,,,,,,,,,,,66,51.9,84.0,12,7,23.0,1,1.5,26,23,3,0.17,0.17,0,35,32,0,64,31,24,0,France,1,4.3,MF,False,False,True,False,,1.935,0.258,2.193,4.644,2.451,1.204,5.863636363636363,7.573863636363636,15.636363636363637,8.551136363636363,0.3461538461538461,0.5,0.2272727272727272,,2.2031671328671325,,0.0,,,55.61058178440304,,,0.39,-0.05,0.3399999999999999,1.677,-0.2149999999999999,48.0,2.0,2.04,3.0,0.926,6,MF,sub
FRA-Ligue 1,2526,Lille,Osame Sahraoui,MAR,MF,25.0,2001.0,17,4,476,5.3,1,2,3,1,0,0,0,0,0.19,0.38,0.57,0.19,0.57,osame sahraoui||lille||2526,11,4,36.4,2.08,0.76,0.09,0.25,,,,,,,,,,,,,,,,28,17.6,64.0,0,13,17.0,0,1.71,12,5,7,1.32,1.0,0,3,24,1,3,4,3,0,France,1,4.3,MF,False,False,True,False,,0.817,1.634,2.451,8.943999999999999,3.268,0.817,2.433962264150943,3.2452830188679247,2.433962264150943,2.433962264150943,0.25,0.25,0.0,,1.6757745283018866,,0.0,,,51.51501131552784,,,-0.0199999999999999,0.17,0.1499999999999999,-0.0859999999999999,0.731,47.21,2.0,0.9,,1.0,7,MF,sub
FRA-Ligue 1,2526,Le Havre,Yassine Kechta,MAR,MF,24.0,2002.0,26,12,1154,12.8,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,yassine kechta||le havre||2526,17,7,41.2,1.33,0.55,0.06,0.14,,,,,,,,,,,,,,,,44,42.7,73.0,1,14,20.0,3,1.04,12,19,-7,-0.55,-0.2,0,33,15,3,24,17,16,0,France,1,4.3,MF,False,False,True,False,,0.344,0.344,0.688,5.719,2.365,0.344,5.375,5.7109375,8.0625,11.0859375,0.1666666666666666,0.14,0.234375,,1.3310083333333331,,0.0,,,48.83766196599786,,,-0.0099999999999999,0.08,0.07,-0.0429999999999999,0.344,47.03,3.0,0.42,16.0,0.952,8,MF,sub
FRA-Ligue 1,2324,Rennes,Ibrahim Salah,MAR,"MF,FW",21.0,2001.0,23,4,524,5.8,4,1,5,4,0,0,3,0,0.69,0.17,0.86,0.69,0.86,ibrahim salah||rennes||2324,17,9,52.9,2.92,1.55,0.24,0.44,,,,,,,,,,,,,,,,23,17.1,62.0,0,19,15.0,6,1.61,14,4,10,1.72,1.82,0,10,10,1,20,11,7,0,France,1,4.3,MF,False,False,True,False,,2.967,0.731,3.698,12.556,6.665,2.967,5.189655172413793,8.155172413793103,14.827586206896552,7.413793103448276,0.3571428571428571,0.44,0.5172413793103449,,3.038349261083744,,0.0,,,62.09635202624406,,,,,,,,46.7,1.0,0.0,10.0,0.94,9,MF,alternate
SAU-Pro League,2324,Al-Raed,Mohamed Fouzair,MAR,"MF,FW",31.0,1991.0,27,25,2237,24.9,8,2,10,6,2,2,6,0,0.32,0.08,0.4,0.24,0.32,mohamed fouzair||al-raed||2324,50,23,46.0,2.01,0.93,0.12,0.26,,,,,,,,,,,,,,,,83,73.1,87.0,14,2,32.0,0,1.22,34,29,5,0.2,1.62,0,49,54,5,97,35,55,0,Saudi Arabia,2,2.7,MF,False,False,True,False,,0.8640000000000001,0.216,1.08,5.427,2.511,0.648,5.963855421686747,3.795180722891567,10.518072289156628,5.313253012048193,0.2941176470588235,0.26,0.2409638554216867,,1.724678951098512,,0.0,,,51.894788180181365,,,,,,,,46.35,2.0,0.0,,1.0,10,MF,alternate
GER-Bundesliga,2324,Leverkusen,Amine Adli,MAR,"MF,FW",23.0,2000.0,23,8,898,10.0,4,6,10,4,0,0,5,0,0.4,0.6,1.0,0.4,1.0,amine adli||leverkusen||2324,27,15,55.6,2.71,1.5,0.15,0.27,,,,,,,,,,,,,,,,39,29.3,71.0,1,15,22.0,4,2.65,28,9,19,1.9,-0.01,0,14,28,7,22,5,7,0,Germany,1,4.7,MF,False,False,True,False,,1.88,2.82,4.7,12.737,7.050000000000001,1.88,3.29,2.35,10.340000000000002,6.58,0.3571428571428571,0.27,0.5,,2.253428571428572,,0.0,,,56.00089682051378,,,,,,,,44.71,2.0,0.0,32.0,0.984,11,MF,alternate
ESP-La Liga,2324,Real Madrid,Brahim Díaz,MAR,"MF,FW",23.0,1999.0,31,18,1545,17.2,8,6,14,8,0,0,0,0,0.47,0.35,0.82,0.47,0.82,brahim díaz||real madrid||2324,38,17,44.7,2.21,0.99,0.21,0.47,,,,,,,,,,,,,,,,50,45.2,74.0,1,13,17.0,7,2.52,44,9,35,2.04,0.79,0,22,42,5,32,5,18,0,Spain,1,4.8,FW,False,False,False,True,,2.256,1.68,3.936,10.608,4.752,2.256,5.023255813953488,1.3953488372093024,8.930232558139535,6.1395348837209305,0.3181818181818182,0.47,0.0,2.186827272727273,,,0.0,,48.997875530328,,,,,,,,,58.34,3.0,0.0,37.0,0.994,1,FW,starter
ESP-La Liga,2324,Sevilla,Youssef En-Nesyri,MAR,FW,26.0,1997.0,33,28,2570,28.6,16,2,18,15,1,1,4,0,0.56,0.07,0.63,0.53,0.6,youssef en-nesyri||sevilla||2324,73,30,41.1,2.56,1.05,0.21,0.5,,,,,,,,,,,,,,,,78,75.1,87.0,17,5,29.0,0,1.21,40,33,7,0.25,1.62,0,21,21,22,5,8,7,0,Spain,1,4.8,FW,False,False,False,True,,2.688,0.336,3.024,12.288,5.04,2.544,1.1748251748251748,1.3426573426573425,0.8391608391608391,3.5244755244755246,0.45,0.5,0.1398601398601398,2.383106993006993,,,0.0,,53.530014333906365,,,,,,,,,47.19,1.0,0.0,91.0,1.102,2,FW,backup
POR-Primeira Liga,2526,Estoril,Yanis Begraoui,MAR,"FW,MF",25.0,2001.0,30,27,2370,26.3,19,1,20,14,5,5,1,0,0.72,0.04,0.76,0.53,0.57,yanis begraoui||estoril||2526,73,33,45.2,2.77,1.25,0.19,0.42,,,,,,,,,,,,,,,,79,87.8,85.0,19,3,29.0,0,1.23,49,43,6,0.23,1.86,0,21,27,21,30,8,6,0,Portugal,2,3.4,FW,False,False,False,True,,2.448,0.136,2.584,9.418,4.25,1.802,0.7756653992395437,1.0342205323193916,3.87832699619772,2.714828897338403,0.4081632653061224,0.42,0.0380228136882129,2.0049233491115075,,,0.0,,44.79767680593972,,,,0.1999999999999999,-0.1,0.0999999999999999,0.6799999999999999,-0.34,40.41,2.0,4.08,35.0,0.99,3,FW,sub
INT-Champions League,2526,Olympiacos,Ayoub El Kaabi,MAR,FW,33.0,1993.0,10,8,722,8.0,2,1,3,1,1,1,1,0,0.25,0.12,0.37,0.12,0.25,ayoub el kaabi||olympiacos||2526,25,10,40.0,3.12,1.25,0.04,0.1,,,,,,,,,,,,,,,,72,80.2,85.0,5,2,21.0,0,1.2,7,14,-7,-0.87,-1.38,0,7,1,12,2,0,3,0,Europe,1,5.5,FW,False,False,False,True,,1.375,0.6599999999999999,2.035,17.16,6.875,0.6599999999999999,2.0625,0.0,1.375,4.8125,0.4285714285714285,0.1,0.125,2.1625357142857147,,,0.0,,48.43697848780376,,,,,,,,,38.75,1.0,0.0,,1.0,4,FW,sub
SAU-Pro League,2425,Al-Shabab,Abderrazak Hamdallah,MAR,FW,33.0,1990.0,26,26,2264,25.2,21,2,23,13,8,10,4,1,0.83,0.08,0.91,0.52,0.6,abderrazak hamdallah||al-shabab||2425,90,38,42.2,3.58,1.51,0.14,0.34,,,,,,,,,,,,,,,,87,74.0,87.0,21,0,,0,1.81,53,31,22,0.87,0.65,1,22,36,25,2,4,8,0,Saudi Arabia,2,2.7,FW,False,False,False,True,,2.241,0.216,2.4570000000000003,9.666,4.077,1.404,0.8571428571428572,0.4285714285714286,0.2142857142857143,2.357142857142857,0.4339622641509434,0.34,0.3571428571428571,1.8345371967654989,,,0.0,,40.863425771042834,,,,,,,,,34.92,2.0,0.0,,1.0,5,FW,sub
BEL-First Division A,2324,Gent,Tarik Tissoudali,MAR,"FW,MF",30.0,1993.0,34,24,2248,25.0,14,8,22,14,0,0,4,0,0.56,0.32,0.88,0.56,0.88,tarik tissoudali||gent||2324,76,39,51.3,3.04,1.56,0.18,0.36,,,,,,,,,,,,,,,,66,62.4,85.0,12,10,22.0,1,1.89,53,31,22,0.88,0.22,0,33,10,16,24,5,12,0,Belgium,2,3.2,FW,False,False,False,True,,1.7920000000000005,1.024,2.8160000000000003,9.728000000000002,4.992000000000001,1.7920000000000005,1.536,0.6400000000000001,3.072,4.224,0.4150943396226415,0.36,0.16,1.7942641509433963,,,0.0,,39.93351292294765,,,,,,,,,31.95,1.0,0.0,,1.0,6,FW,sub
POR-Primeira Liga,2526,Famalicão,Yassir Zabiri,MAR,FW,21.0,2005.0,12,7,661,7.3,4,0,4,4,0,0,2,0,0.54,0.0,0.54,0.54,0.54,yassir zabiri||famalicão||2526,25,15,60.0,3.4,2.04,0.16,0.27,,,,,,,,,,,,,,,,55,24.5,82.0,3,5,18.0,3,1.33,11,9,2,0.27,-0.12,0,16,7,2,1,3,6,0,Portugal,2,3.4,FW,False,False,False,True,,1.836,0.0,1.836,11.56,6.936,1.836,2.794520547945205,1.3972602739726028,0.4657534246575342,7.4520547945205475,0.3636363636363636,0.27,0.273972602739726,1.776146824408468,,,0.0,,39.51518015535947,,,,,,,,,31.61,1.0,0.0,,1.0,7,FW,sub
SAU-Pro League,2425,Al-Raed,Karim El Berkaoui,MAR,FW,28.0,1995.0,22,20,1613,17.9,11,0,11,11,0,0,3,0,0.61,0.0,0.61,0.61,0.61,karim el berkaoui||al-raed||2425,37,22,59.5,2.06,1.23,0.3,0.5,,,,,,,,,,,,,,,,73,52.7,77.0,9,2,41.0,0,0.73,25,31,-6,-0.33,0.85,0,16,24,9,6,8,9,0,Saudi Arabia,2,2.7,FW,False,False,False,True,,1.647,0.0,1.647,5.562,3.321,1.647,1.3575418994413408,1.2067039106145252,0.905027932960894,2.4134078212290504,0.44,0.5,0.1675977653631285,1.2679201117318435,,,0.0,,27.7801216263669,,,,0.13,-0.08,0.0499999999999999,0.351,-0.216,28.7,2.0,2.11,,1.0,8,FW,alternate
ITA-Serie A,2324,Frosinone,Walid Cheddira,MAR,FW,25.0,1998.0,36,24,2120,23.6,7,1,8,6,1,1,0,0,0.3,0.04,0.34,0.25,0.3,walid cheddira||frosinone||2324,60,28,46.7,2.55,1.19,0.1,0.21,,,,,,,,,,,,,,,,59,62.0,80.0,5,12,18.0,1,0.89,23,44,-21,-0.89,-0.61,0,27,43,16,3,4,7,0,Italy,1,4.6,FW,False,False,False,True,,1.38,0.184,1.564,11.73,5.473999999999999,1.15,1.3644067796610169,0.7796610169491525,0.5847457627118643,5.2627118644067785,0.3478260869565217,0.21,0.0,1.637273913043478,,,0.0,,36.30857628682829,,,,,,,,,27.07,1.0,0.0,6.0,0.932,9,FW,alternate
